name,n,m,pre_removed_nodes,k_start,k_optimal,k_solved,num_constraints,verified,millis
synth-n_3000-m_988910-k_200-p_0.2.txt,3000,988910,0,0,-1,200,3102,true,57382
synth-n_3500-m_1289316-k_120-p_0.2.txt,3500,1289316,0,0,-1,120,3562,false,90000
synth-n_3500-m_1304726-k_150-p_0.2.txt,3500,1304726,0,0,-1,150,3577,false,90000
synth-n_3500-m_1330654-k_200-p_0.2.txt,3500,1330654,0,0,-1,200,3601,false,90000
synth-n_3500-m_325120-k_120-p_0.05.txt,3500,325120,0,0,-1,120,3611,true,43180
synth-n_3500-m_330042-k_150-p_0.05.txt,3500,330042,0,0,-1,150,3637,true,44518
synth-n_3500-m_337087-k_200-p_0.05.txt,3500,337087,0,0,-1,200,3677,true,42212
synth-n_3500-m_649101-k_120-p_0.1.txt,3500,649101,0,0,-1,120,3575,true,61896
synth-n_3500-m_657209-k_150-p_0.1.txt,3500,657209,0,0,-1,150,3588,true,58107
synth-n_3500-m_672789-k_200-p_0.1.txt,3500,672789,0,0,-1,200,3615,true,56111
synth-n_400-m_10064-k_70-p_0.1.txt,400,10064,0,0,70,70,461,true,86
synth-n_400-m_10528-k_100-p_0.1.txt,400,10528,0,0,100,100,500,true,169
synth-n_400-m_10934-k_120-p_0.1.txt,400,10934,0,0,120,120,994,true,3300
synth-n_400-m_11482-k_150-p_0.1.txt,400,11482,0,0,150,0,1648,false,90000
synth-n_400-m_16937-k_15-p_0.2.txt,400,16937,4,0,15,15,408,true,139
synth-n_400-m_17175-k_20-p_0.2.txt,400,17175,0,0,20,20,416,true,142
synth-n_400-m_17488-k_25-p_0.2.txt,400,17488,0,0,25,25,419,true,118
synth-n_400-m_17822-k_30-p_0.2.txt,400,17822,0,0,30,30,421,true,117
synth-n_400-m_18943-k_50-p_0.2.txt,400,18943,0,0,50,50,431,true,118
synth-n_400-m_19735-k_70-p_0.2.txt,400,19735,0,0,70,70,440,true,141
synth-n_400-m_20559-k_100-p_0.2.txt,400,20559,0,0,100,100,469,true,241
synth-n_400-m_21181-k_120-p_0.2.txt,400,21181,0,0,120,120,919,true,4058
synth-n_400-m_21916-k_150-p_0.2.txt,400,21916,0,0,-1,150,2556,true,62179
synth-n_400-m_4229-k_20-p_0.05.txt,400,4229,69,1,20,20,350,true,34
synth-n_400-m_4312-k_15-p_0.05.txt,400,4312,100,3,15,15,312,true,27
synth-n_400-m_4511-k_25-p_0.05.txt,400,4511,58,1,25,25,366,true,35
synth-n_400-m_4551-k_30-p_0.05.txt,400,4551,38,0,30,30,392,true,39
synth-n_400-m_4714-k_50-p_0.05.txt,400,4714,17,0,50,50,434,true,70
synth-n_400-m_5045-k_70-p_0.05.txt,400,5045,10,0,70,70,458,true,86
synth-n_400-m_5336-k_100-p_0.05.txt,400,5336,1,0,100,100,527,true,365
synth-n_400-m_5606-k_120-p_0.05.txt,400,5606,2,0,120,120,1187,true,4560
synth-n_400-m_5840-k_150-p_0.05.txt,400,5840,0,0,-1,0,3087,false,90000
synth-n_400-m_8510-k_15-p_0.1.txt,400,8510,29,3,15,15,384,true,71
synth-n_400-m_8590-k_20-p_0.1.txt,400,8590,24,1,20,20,396,true,63
synth-n_400-m_8815-k_25-p_0.1.txt,400,8815,7,0,25,25,417,true,91
synth-n_400-m_9014-k_30-p_0.1.txt,400,9014,9,0,30,30,420,true,67
synth-n_400-m_9687-k_50-p_0.1.txt,400,9687,1,0,50,50,445,true,86
synth-n_4000-m_1691611-k_150-p_0.2.txt,4000,1691611,0,0,-1,150,4077,false,90000
synth-n_4000-m_1721128-k_200-p_0.2.txt,4000,1721128,0,0,-1,200,4101,false,90000
synth-n_4000-m_427463-k_150-p_0.05.txt,4000,427463,0,0,-1,150,4137,true,66242
synth-n_4000-m_437663-k_200-p_0.05.txt,4000,437663,0,0,-1,200,4183,true,62254
synth-n_4000-m_852262-k_150-p_0.1.txt,4000,852262,0,0,-1,150,4090,true,89541
synth-n_4000-m_868734-k_200-p_0.1.txt,4000,868734,0,0,-1,200,4110,true,87133
synth-n_50-m_139-k_5-p_0.1.txt,50,139,50,1,1,1,0,true,0
synth-n_50-m_143-k_10-p_0.1.txt,50,143,50,5,5,5,0,true,0
synth-n_50-m_164-k_15-p_0.1.txt,50,164,17,1,9,9,43,true,4
synth-n_50-m_169-k_20-p_0.1.txt,50,169,18,0,9,9,51,true,10
synth-n_50-m_269-k_5-p_0.2.txt,50,269,20,0,5,5,34,true,3
synth-n_50-m_293-k_10-p_0.2.txt,50,293,9,0,10,10,52,true,4
synth-n_50-m_325-k_15-p_0.2.txt,50,325,4,0,15,15,100,true,19
synth-n_50-m_343-k_20-p_0.2.txt,50,343,1,0,19,19,193,true,76
synth-n_50-m_72-k_5-p_0.05.txt,49,72,49,2,2,2,0,true,0
synth-n_50-m_84-k_10-p_0.05.txt,49,84,49,1,1,1,0,true,0
synth-n_50-m_92-k_20-p_0.05.txt,50,92,50,2,2,2,0,true,0
synth-n_50-m_95-k_15-p_0.05.txt,46,95,35,0,4,4,17,true,2
synth-n_500-m_13283-k_20-p_0.1.txt,500,13283,9,0,20,20,511,true,135
synth-n_500-m_13672-k_25-p_0.1.txt,500,13672,10,0,25,25,514,true,143
synth-n_500-m_13710-k_30-p_0.1.txt,500,13710,4,0,30,30,525,true,130
synth-n_500-m_14453-k_50-p_0.1.txt,500,14453,3,0,50,50,541,true,133
synth-n_500-m_15273-k_70-p_0.1.txt,500,15273,0,0,70,70,556,true,128
synth-n_500-m_15985-k_100-p_0.1.txt,500,15985,0,0,100,100,591,true,224
synth-n_500-m_16565-k_120-p_0.1.txt,500,16565,0,0,120,120,603,true,176
synth-n_500-m_17327-k_150-p_0.1.txt,500,17327,0,0,150,150,1129,true,6205
synth-n_500-m_17907-k_200-p_0.1.txt,500,17907,0,0,-1,0,2342,false,90000
synth-n_500-m_26431-k_20-p_0.2.txt,500,26431,0,0,20,20,515,true,257
synth-n_500-m_26954-k_25-p_0.2.txt,500,26954,2,0,25,25,512,true,205
synth-n_500-m_27136-k_30-p_0.2.txt,500,27136,0,0,30,30,518,true,224
synth-n_500-m_28432-k_50-p_0.2.txt,500,28432,0,0,50,50,529,true,197
synth-n_500-m_29623-k_70-p_0.2.txt,500,29623,0,0,70,70,541,true,255
synth-n_500-m_31513-k_100-p_0.2.txt,500,31513,0,0,100,100,555,true,237
synth-n_500-m_32243-k_120-p_0.2.txt,500,32243,0,0,120,120,571,true,353
synth-n_500-m_33353-k_150-p_0.2.txt,500,33353,0,0,150,150,1433,true,11222
synth-n_500-m_34356-k_200-p_0.2.txt,500,34356,0,0,-1,0,2250,false,90000
synth-n_500-m_6745-k_25-p_0.05.txt,500,6745,42,0,25,25,484,true,78
synth-n_500-m_6906-k_20-p_0.05.txt,500,6906,51,0,20,20,470,true,85
synth-n_500-m_6986-k_30-p_0.05.txt,500,6986,39,1,30,30,491,true,79
synth-n_500-m_7195-k_50-p_0.05.txt,500,7195,21,0,50,50,529,true,84
synth-n_500-m_7774-k_70-p_0.05.txt,500,7774,8,0,70,70,557,true,94
synth-n_500-m_8350-k_100-p_0.05.txt,500,8350,2,0,100,100,597,true,176
synth-n_500-m_8412-k_120-p_0.05.txt,500,8412,1,0,120,120,626,true,412
synth-n_500-m_8716-k_150-p_0.05.txt,500,8716,0,0,150,150,1629,true,8056
synth-n_500-m_9062-k_200-p_0.05.txt,500,9062,0,0,-1,0,2777,false,90000
synth-n_700-m_13000-k_25-p_0.05.txt,700,13000,36,0,25,25,689,true,268
synth-n_700-m_13374-k_30-p_0.05.txt,700,13374,32,0,30,30,698,true,262
synth-n_700-m_13738-k_50-p_0.05.txt,700,13738,16,0,50,50,734,true,260
synth-n_700-m_14360-k_70-p_0.05.txt,700,14360,9,0,70,70,757,true,286
synth-n_700-m_14970-k_100-p_0.05.txt,700,14970,0,0,100,100,799,true,327
synth-n_700-m_15640-k_120-p_0.05.txt,700,15640,2,0,120,120,808,true,267
synth-n_700-m_16024-k_150-p_0.05.txt,700,16024,0,0,150,150,848,true,411
synth-n_700-m_16823-k_200-p_0.05.txt,700,16823,0,0,-1,200,1761,true,17915
synth-n_700-m_26060-k_25-p_0.1.txt,700,26060,10,0,25,25,714,true,380
synth-n_700-m_26206-k_30-p_0.1.txt,700,26206,7,0,30,30,721,true,367
synth-n_700-m_27622-k_50-p_0.1.txt,700,27622,0,0,50,50,748,true,403
synth-n_700-m_28433-k_70-p_0.1.txt,700,28433,0,0,70,70,758,true,364
synth-n_700-m_29736-k_100-p_0.1.txt,700,29736,0,0,100,100,784,true,359
synth-n_700-m_30695-k_120-p_0.1.txt,700,30695,0,0,120,120,797,true,463
synth-n_700-m_31750-k_150-p_0.1.txt,700,31750,0,0,150,150,821,true,509
synth-n_700-m_33182-k_200-p_0.1.txt,700,33182,0,0,-1,200,1224,true,8809
synth-n_700-m_51621-k_25-p_0.2.txt,700,51621,1,0,25,25,715,true,676
synth-n_700-m_52169-k_30-p_0.2.txt,700,52169,0,0,30,30,718,true,698
synth-n_700-m_54187-k_50-p_0.2.txt,700,54187,0,0,50,50,732,true,604
synth-n_700-m_55984-k_70-p_0.2.txt,700,55984,0,0,70,70,739,true,611
synth-n_700-m_58597-k_100-p_0.2.txt,700,58597,0,0,-1,100,752,true,556
synth-n_700-m_60598-k_120-p_0.2.txt,700,60598,0,0,-1,120,764,true,642
synth-n_700-m_61751-k_150-p_0.2.txt,700,61751,0,0,-1,150,784,true,798
synth-n_700-m_64387-k_200-p_0.2.txt,700,64387,0,0,-1,200,1265,true,16754
