name,n,m,k_optimal,k_solved,k_start,verified,pre_removed_nodes,removed_flowers,recursive_steps,millis
synth-n_300-m_2657-k_30-p_0.05.txt,300,2657,-1,30,0,false,30,0,58,50
synth-n_300-m_2835-k_50-p_0.05.txt,300,2835,-1,50,0,false,13,0,1009,1103
synth-n_300-m_2943-k_70-p_0.05.txt,300,2943,-1,68,0,false,9,0,129251,180001
synth-n_300-m_3132-k_100-p_0.05.txt,300,3132,-1,81,0,false,1,0,130134,180000
synth-n_300-m_3265-k_120-p_0.05.txt,300,3265,-1,84,0,false,1,0,130701,180000
synth-n_300-m_4857-k_15-p_0.1.txt,300,4857,-1,15,0,false,26,0,29,96
synth-n_300-m_4934-k_25-p_0.1.txt,300,4934,-1,25,0,false,11,0,48,147
synth-n_300-m_4954-k_20-p_0.1.txt,300,4954,-1,20,0,false,18,0,66,247
synth-n_300-m_5319-k_30-p_0.1.txt,300,5319,-1,30,0,false,6,0,124,467
synth-n_300-m_5550-k_50-p_0.1.txt,300,5550,-1,50,0,false,1,0,161,527
synth-n_300-m_5939-k_70-p_0.1.txt,300,5939,-1,70,0,false,0,0,238,730
synth-n_300-m_6233-k_100-p_0.1.txt,300,6233,-1,100,0,false,0,0,83533,180000
synth-n_300-m_6319-k_120-p_0.1.txt,300,6319,-1,107,0,false,0,0,78967,180001
synth-n_300-m_9556-k_15-p_0.2.txt,300,9556,-1,15,0,false,1,0,29,322
synth-n_3000-m_240581-k_120-p_0.05.txt,3000,240581,-1,120,0,false,0,0,145,183319
