name,n,m,pre_removed_nodes,k_start,k_optimal,k_solved,num_constraints,verified,millis
synth-n_3000-m_954655-k_120-p_0.2.txt,3000,954655,0,0,-1,120,957717,true,28208
synth-n_3000-m_967399-k_150-p_0.2.txt,3000,967399,0,0,-1,150,970475,true,28649
synth-n_3000-m_988910-k_200-p_0.2.txt,3000,988910,0,0,-1,200,992011,true,39307
synth-n_3500-m_1289316-k_120-p_0.2.txt,3500,1289316,0,0,-1,120,1292877,true,41015
synth-n_3500-m_1304726-k_150-p_0.2.txt,3500,1304726,0,0,-1,150,1308302,true,45270
synth-n_3500-m_1330654-k_200-p_0.2.txt,3500,1330654,0,0,-1,200,1334254,false,90000
synth-n_3500-m_325120-k_120-p_0.05.txt,3500,325120,0,0,-1,120,328730,true,19410
synth-n_3500-m_330042-k_150-p_0.05.txt,3500,330042,0,0,-1,150,333678,true,24910
synth-n_3500-m_337087-k_200-p_0.05.txt,3500,337087,0,0,-1,200,340763,true,24682
synth-n_3500-m_649101-k_120-p_0.1.txt,3500,649101,0,0,-1,120,652675,true,27599
synth-n_3500-m_657209-k_150-p_0.1.txt,3500,657209,0,0,-1,150,660796,true,28598
synth-n_3500-m_672789-k_200-p_0.1.txt,3500,672789,0,0,-1,200,676403,true,52685
synth-n_400-m_10064-k_70-p_0.1.txt,400,10064,0,0,70,70,10523,true,514
synth-n_400-m_10528-k_100-p_0.1.txt,400,10528,0,0,100,100,11015,true,912
synth-n_400-m_10934-k_120-p_0.1.txt,400,10934,0,0,120,120,11432,true,4024
synth-n_400-m_11482-k_150-p_0.1.txt,400,11482,0,0,150,0,11987,false,90000
synth-n_400-m_16937-k_15-p_0.2.txt,400,16937,4,0,15,15,17216,true,394
synth-n_400-m_17175-k_20-p_0.2.txt,400,17175,0,0,20,20,17590,true,365
synth-n_400-m_17488-k_25-p_0.2.txt,400,17488,0,0,25,25,17906,true,384
synth-n_400-m_17822-k_30-p_0.2.txt,400,17822,0,0,30,30,18242,true,398
synth-n_400-m_18943-k_50-p_0.2.txt,400,18943,0,0,50,50,19373,true,469
synth-n_400-m_19735-k_70-p_0.2.txt,400,19735,0,0,70,70,20173,true,992
synth-n_400-m_20559-k_100-p_0.2.txt,400,20559,0,0,100,100,21015,true,2363
synth-n_400-m_21181-k_120-p_0.2.txt,400,21181,0,0,120,120,21645,true,4449
synth-n_400-m_21916-k_150-p_0.2.txt,400,21916,0,0,-1,0,22394,false,90000
synth-n_400-m_4229-k_20-p_0.05.txt,400,4229,69,1,20,20,3999,true,88
synth-n_400-m_4312-k_15-p_0.05.txt,400,4312,100,3,15,15,3377,true,61
synth-n_400-m_4511-k_25-p_0.05.txt,400,4511,58,1,25,25,4296,true,91
synth-n_400-m_4551-k_30-p_0.05.txt,400,4551,38,0,30,30,4689,true,95
synth-n_400-m_4714-k_50-p_0.05.txt,400,4714,17,0,50,50,5043,true,135
synth-n_400-m_5045-k_70-p_0.05.txt,400,5045,10,0,70,70,5478,true,357
synth-n_400-m_5336-k_100-p_0.05.txt,400,5336,1,0,100,100,5815,true,8478
synth-n_400-m_5606-k_120-p_0.05.txt,400,5606,2,0,120,0,6098,false,90000
synth-n_400-m_5840-k_150-p_0.05.txt,400,5840,0,0,-1,0,6341,false,90000
synth-n_400-m_8510-k_15-p_0.1.txt,400,8510,29,3,15,15,8045,true,137
synth-n_400-m_8590-k_20-p_0.1.txt,400,8590,24,1,20,20,8577,true,158
synth-n_400-m_8815-k_25-p_0.1.txt,400,8815,7,0,25,25,9072,true,159
synth-n_400-m_9014-k_30-p_0.1.txt,400,9014,9,0,30,30,9310,true,182
synth-n_400-m_9687-k_50-p_0.1.txt,400,9687,1,0,50,50,10099,true,192
synth-n_4000-m_1691611-k_150-p_0.2.txt,4000,1691611,0,0,-1,150,1695687,true,59739
synth-n_4000-m_1721128-k_200-p_0.2.txt,4000,1721128,0,0,-1,200,1725228,true,61663
synth-n_4000-m_427463-k_150-p_0.05.txt,4000,427463,0,0,-1,150,431599,true,35457
synth-n_4000-m_437663-k_200-p_0.05.txt,4000,437663,0,0,-1,200,441845,true,46011
synth-n_4000-m_852262-k_150-p_0.1.txt,4000,852262,0,0,-1,150,856351,true,64885
synth-n_4000-m_868734-k_200-p_0.1.txt,4000,868734,0,0,-1,200,872843,true,74571
synth-n_50-m_139-k_5-p_0.1.txt,50,139,50,1,1,1,0,true,0
synth-n_50-m_143-k_10-p_0.1.txt,50,143,50,5,5,5,0,true,0
synth-n_50-m_164-k_15-p_0.1.txt,50,164,17,1,9,9,159,true,14
synth-n_50-m_169-k_20-p_0.1.txt,50,169,18,0,9,9,167,true,36
synth-n_50-m_269-k_5-p_0.2.txt,50,269,20,0,5,5,212,true,6
synth-n_50-m_293-k_10-p_0.2.txt,50,293,9,0,10,10,303,true,14
synth-n_50-m_325-k_15-p_0.2.txt,50,325,4,0,15,15,363,true,228
synth-n_50-m_343-k_20-p_0.2.txt,50,343,1,0,19,19,401,true,1985
synth-n_50-m_72-k_5-p_0.05.txt,49,72,49,2,2,2,0,true,0
synth-n_50-m_84-k_10-p_0.05.txt,49,84,49,1,1,1,0,true,0
synth-n_50-m_92-k_20-p_0.05.txt,50,92,50,2,2,2,0,true,0
synth-n_50-m_95-k_15-p_0.05.txt,46,95,35,0,4,4,47,true,5
synth-n_500-m_13283-k_20-p_0.1.txt,500,13283,9,0,20,20,13691,true,324
synth-n_500-m_13672-k_25-p_0.1.txt,500,13672,10,0,25,25,14045,true,321
synth-n_500-m_13710-k_30-p_0.1.txt,500,13710,4,0,30,30,14209,true,336
synth-n_500-m_14453-k_50-p_0.1.txt,500,14453,3,0,50,50,14946,true,343
synth-n_500-m_15273-k_70-p_0.1.txt,500,15273,0,0,70,70,15828,true,356
synth-n_500-m_15985-k_100-p_0.1.txt,500,15985,0,0,100,100,16568,true,541
synth-n_500-m_16565-k_120-p_0.1.txt,500,16565,0,0,120,120,17164,true,529
synth-n_500-m_17327-k_150-p_0.1.txt,500,17327,0,0,150,150,17932,true,7296
synth-n_500-m_17907-k_200-p_0.1.txt,500,17907,0,0,-1,0,18542,false,90000
synth-n_500-m_26431-k_20-p_0.2.txt,500,26431,0,0,20,20,26945,true,1290
synth-n_500-m_26954-k_25-p_0.2.txt,500,26954,2,0,25,25,27424,true,1343
synth-n_500-m_27136-k_30-p_0.2.txt,500,27136,0,0,30,30,27653,true,1427
synth-n_500-m_28432-k_50-p_0.2.txt,500,28432,0,0,50,50,28960,true,1897
synth-n_500-m_29623-k_70-p_0.2.txt,500,29623,0,0,70,70,30163,true,3028
synth-n_500-m_31513-k_100-p_0.2.txt,500,31513,0,0,100,100,32065,true,4788
synth-n_500-m_32243-k_120-p_0.2.txt,500,32243,0,0,120,120,32806,true,4499
synth-n_500-m_33353-k_150-p_0.2.txt,500,33353,0,0,150,150,33928,true,15734
synth-n_500-m_34356-k_200-p_0.2.txt,500,34356,0,0,-1,0,34953,false,90000
synth-n_500-m_6745-k_25-p_0.05.txt,500,6745,42,0,25,25,6752,true,130
synth-n_500-m_6906-k_20-p_0.05.txt,500,6906,51,0,20,20,6941,true,130
synth-n_500-m_6986-k_30-p_0.05.txt,500,6986,39,1,30,30,7098,true,146
synth-n_500-m_7195-k_50-p_0.05.txt,500,7195,21,0,50,50,7548,true,174
synth-n_500-m_7774-k_70-p_0.05.txt,500,7774,8,0,70,70,8288,true,342
synth-n_500-m_8350-k_100-p_0.05.txt,500,8350,2,0,100,100,8934,true,525
synth-n_500-m_8412-k_120-p_0.05.txt,500,8412,1,0,120,120,9011,true,1083
synth-n_500-m_8716-k_150-p_0.05.txt,500,8716,0,0,150,0,9333,false,90000
synth-n_500-m_9062-k_200-p_0.05.txt,500,9062,0,0,-1,0,9696,false,90000
synth-n_700-m_13000-k_25-p_0.05.txt,700,13000,36,0,25,25,13282,true,283
synth-n_700-m_13374-k_30-p_0.05.txt,700,13374,32,0,30,30,13752,true,297
synth-n_700-m_13738-k_50-p_0.05.txt,700,13738,16,0,50,50,14372,true,285
synth-n_700-m_14360-k_70-p_0.05.txt,700,14360,9,0,70,70,15030,true,440
synth-n_700-m_14970-k_100-p_0.05.txt,700,14970,0,0,100,100,15766,true,532
synth-n_700-m_15640-k_120-p_0.05.txt,700,15640,2,0,120,120,16406,true,729
synth-n_700-m_16024-k_150-p_0.05.txt,700,16024,0,0,150,150,16862,true,1405
synth-n_700-m_16823-k_200-p_0.05.txt,700,16823,0,0,-1,200,17690,true,74346
synth-n_700-m_26060-k_25-p_0.1.txt,700,26060,10,0,25,25,26540,true,1559
synth-n_700-m_26206-k_30-p_0.1.txt,700,26206,7,0,30,30,26678,true,1738
synth-n_700-m_27622-k_50-p_0.1.txt,700,27622,0,0,50,50,28369,true,3554
synth-n_700-m_28433-k_70-p_0.1.txt,700,28433,0,0,70,70,29190,true,4236
synth-n_700-m_29736-k_100-p_0.1.txt,700,29736,0,0,100,100,30519,true,5276
synth-n_700-m_30695-k_120-p_0.1.txt,700,30695,0,0,120,120,31488,true,6937
synth-n_700-m_31750-k_150-p_0.1.txt,700,31750,0,0,150,150,32563,true,8165
synth-n_700-m_33182-k_200-p_0.1.txt,700,33182,0,0,-1,200,34013,true,12966
synth-n_700-m_51621-k_25-p_0.2.txt,700,51621,1,0,25,25,52182,true,3878
synth-n_700-m_52169-k_30-p_0.2.txt,700,52169,0,0,30,30,52886,true,4927
synth-n_700-m_54187-k_50-p_0.2.txt,700,54187,0,0,50,50,54918,true,7168
synth-n_700-m_55984-k_70-p_0.2.txt,700,55984,0,0,70,70,56722,true,7943
synth-n_700-m_58597-k_100-p_0.2.txt,700,58597,0,0,-1,100,59348,true,10605
synth-n_700-m_60598-k_120-p_0.2.txt,700,60598,0,0,-1,120,61360,true,13260
synth-n_700-m_61751-k_150-p_0.2.txt,700,61751,0,0,-1,150,62529,true,13962
synth-n_700-m_64387-k_200-p_0.2.txt,700,64387,0,0,-1,200,65184,true,25940
