name,k_optimal,k_approx,millis
synth-n_150-m_3040-k_50-p_0.2.txt,50,52,4
synth-n_150-m_3050-k_70-p_0.2.txt,70,84,5
synth-n_150-m_630-k_15-p_0.05.txt,15,15,1
synth-n_150-m_634-k_10-p_0.05.txt,7,7,1
synth-n_150-m_666-k_20-p_0.05.txt,15,15,1
synth-n_150-m_704-k_25-p_0.05.txt,23,24,1
synth-n_150-m_781-k_50-p_0.05.txt,32,37,1
synth-n_150-m_782-k_30-p_0.05.txt,28,30,1
synth-n_150-m_805-k_70-p_0.05.txt,43,50,1
synth-n_1600-m_137884-k_70-p_0.1.txt,70,70,266
synth-n_1600-m_141523-k_100-p_0.1.txt,100,100,560
synth-n_1600-m_143789-k_120-p_0.1.txt,120,120,636
synth-n_1600-m_147721-k_150-p_0.1.txt,150,150,435
synth-n_1600-m_152838-k_200-p_0.1.txt,200,200,383
synth-n_1600-m_273042-k_70-p_0.2.txt,70,70,1036
synth-n_1600-m_279359-k_100-p_0.2.txt,100,100,1345
synth-n_1600-m_284773-k_120-p_0.2.txt,120,120,928
synth-n_1600-m_290831-k_150-p_0.2.txt,150,150,830
synth-n_1600-m_301143-k_200-p_0.2.txt,200,200,1011
synth-n_1600-m_68907-k_70-p_0.05.txt,70,70,147
synth-n_1600-m_70865-k_100-p_0.05.txt,100,100,335
synth-n_1600-m_72748-k_120-p_0.05.txt,120,120,320
synth-n_1600-m_74607-k_150-p_0.05.txt,150,150,166
synth-n_1600-m_77345-k_200-p_0.05.txt,200,200,213
synth-n_200-m_1076-k_10-p_0.05.txt,10,10,1
synth-n_200-m_1167-k_15-p_0.05.txt,15,15,1
synth-n_200-m_1175-k_20-p_0.05.txt,20,22,1
synth-n_200-m_1245-k_25-p_0.05.txt,24,24,1
synth-n_200-m_1266-k_30-p_0.05.txt,30,33,1
synth-n_200-m_1336-k_50-p_0.05.txt,45,50,3
synth-n_200-m_2169-k_15-p_0.1.txt,15,15,2
synth-n_200-m_2199-k_10-p_0.1.txt,10,10,1
synth-n_200-m_2293-k_20-p_0.1.txt,20,20,2
synth-n_200-m_2369-k_25-p_0.1.txt,25,25,2
synth-n_200-m_2491-k_30-p_0.1.txt,30,30,3
synth-n_200-m_2592-k_50-p_0.1.txt,50,54,5
synth-n_200-m_2772-k_70-p_0.1.txt,70,88,7
synth-n_200-m_4301-k_10-p_0.2.txt,10,10,3
synth-n_200-m_4485-k_20-p_0.2.txt,20,20,3
synth-n_200-m_4497-k_15-p_0.2.txt,15,15,3
synth-n_200-m_4763-k_25-p_0.2.txt,25,25,4
synth-n_200-m_4854-k_30-p_0.2.txt,30,31,5
synth-n_200-m_5144-k_50-p_0.2.txt,50,50,5
synth-n_200-m_5366-k_70-p_0.2.txt,70,73,10
synth-n_2000-m_106592-k_70-p_0.05.txt,70,70,203
synth-n_2000-m_108739-k_100-p_0.05.txt,100,100,448
synth-n_2000-m_110886-k_120-p_0.05.txt,120,120,746
synth-n_2000-m_112582-k_150-p_0.05.txt,150,150,318
synth-n_2000-m_117145-k_200-p_0.05.txt,200,200,587
synth-n_2000-m_212793-k_70-p_0.1.txt,70,70,555
synth-n_2000-m_217131-k_100-p_0.1.txt,100,100,413
synth-n_2000-m_220005-k_120-p_0.1.txt,120,120,997
synth-n_2000-m_225391-k_150-p_0.1.txt,150,150,1374
synth-n_2000-m_233102-k_200-p_0.1.txt,200,200,1496
synth-n_2000-m_422023-k_70-p_0.2.txt,70,70,864
synth-n_2000-m_430943-k_100-p_0.2.txt,100,100,2164
synth-n_2000-m_435643-k_120-p_0.2.txt,120,120,1130
synth-n_2000-m_444160-k_150-p_0.2.txt,150,150,1675
synth-n_2000-m_457573-k_200-p_0.2.txt,200,200,2012
synth-n_2300-m_142851-k_100-p_0.05.txt,100,100,418
synth-n_2300-m_144829-k_120-p_0.05.txt,120,120,682
synth-n_2300-m_147738-k_150-p_0.05.txt,150,150,365
synth-n_2300-m_152429-k_200-p_0.05.txt,200,200,909
synth-n_2300-m_284623-k_100-p_0.1.txt,100,100,1571
synth-n_2300-m_286796-k_120-p_0.1.txt,120,120,1994
synth-n_2300-m_292795-k_150-p_0.1.txt,150,150,977
synth-n_2300-m_302503-k_200-p_0.1.txt,200,200,2168
synth-n_2300-m_563042-k_100-p_0.2.txt,100,100,1382
synth-n_2300-m_569928-k_120-p_0.2.txt,120,120,2555
synth-n_2300-m_580179-k_150-p_0.2.txt,150,150,2649
synth-n_2300-m_595551-k_200-p_0.2.txt,200,200,4878
synth-n_250-m_1653-k_10-p_0.05.txt,10,10,1
synth-n_250-m_1708-k_15-p_0.05.txt,15,15,2
synth-n_250-m_1797-k_25-p_0.05.txt,25,26,2
synth-n_250-m_1806-k_20-p_0.05.txt,20,20,2
synth-n_250-m_1841-k_30-p_0.05.txt,30,30,2
synth-n_250-m_1998-k_50-p_0.05.txt,50,52,3
synth-n_250-m_2173-k_70-p_0.05.txt,69,84,6
synth-n_250-m_3237-k_10-p_0.1.txt,10,10,2
synth-n_250-m_3416-k_15-p_0.1.txt,15,15,3
synth-n_250-m_3493-k_25-p_0.1.txt,25,26,3
