name,k_optimal,k_approx,millis
synth-n_4000-m_868734-k_200-p_0.1.txt,200,7083,31414
synth-n_50-m_139-k_5-p_0.1.txt,1,1,1
synth-n_50-m_143-k_10-p_0.1.txt,5,5,1
synth-n_50-m_164-k_15-p_0.1.txt,9,30,1
synth-n_50-m_169-k_20-p_0.1.txt,9,33,1
synth-n_50-m_269-k_5-p_0.2.txt,5,45,0
synth-n_50-m_293-k_10-p_0.2.txt,10,45,0
synth-n_50-m_325-k_15-p_0.2.txt,15,50,1
synth-n_50-m_343-k_20-p_0.2.txt,19,51,1
synth-n_50-m_72-k_5-p_0.05.txt,2,2,0
synth-n_50-m_84-k_10-p_0.05.txt,1,1,0
synth-n_50-m_92-k_20-p_0.05.txt,2,2,0
synth-n_50-m_95-k_15-p_0.05.txt,4,10,0
synth-n_500-m_13283-k_20-p_0.1.txt,20,743,70
synth-n_500-m_13672-k_25-p_0.1.txt,25,823,70
synth-n_500-m_13710-k_30-p_0.1.txt,30,830,72
synth-n_500-m_14453-k_50-p_0.1.txt,50,819,78
synth-n_500-m_15273-k_70-p_0.1.txt,70,799,81
synth-n_500-m_15985-k_100-p_0.1.txt,100,886,87
synth-n_500-m_16565-k_120-p_0.1.txt,120,892,89
synth-n_500-m_17327-k_150-p_0.1.txt,150,863,91
synth-n_500-m_26431-k_20-p_0.2.txt,20,847,116
synth-n_500-m_26954-k_25-p_0.2.txt,25,860,119
synth-n_500-m_27136-k_30-p_0.2.txt,30,798,121
synth-n_500-m_28432-k_50-p_0.2.txt,50,657,127
synth-n_500-m_29623-k_70-p_0.2.txt,70,823,138
synth-n_500-m_31513-k_100-p_0.2.txt,100,720,143
synth-n_500-m_32243-k_120-p_0.2.txt,120,784,145
synth-n_500-m_33353-k_150-p_0.2.txt,150,869,154
synth-n_500-m_34356-k_200-p_0.2.txt,200,868,154
synth-n_500-m_6745-k_25-p_0.05.txt,25,602,40
synth-n_500-m_6906-k_20-p_0.05.txt,20,665,41
synth-n_500-m_6986-k_30-p_0.05.txt,30,690,41
synth-n_500-m_7195-k_50-p_0.05.txt,50,742,46
synth-n_500-m_7774-k_70-p_0.05.txt,70,737,51
synth-n_500-m_8350-k_100-p_0.05.txt,100,759,55
synth-n_500-m_8412-k_120-p_0.05.txt,120,808,57
synth-n_500-m_8716-k_150-p_0.05.txt,150,797,59
synth-n_700-m_13000-k_25-p_0.05.txt,25,947,105
synth-n_700-m_13374-k_30-p_0.05.txt,30,1007,107
synth-n_700-m_13738-k_50-p_0.05.txt,50,1127,119
synth-n_700-m_14360-k_70-p_0.05.txt,70,1054,123
synth-n_700-m_14970-k_100-p_0.05.txt,100,1218,133
synth-n_700-m_15640-k_120-p_0.05.txt,120,1124,136
synth-n_700-m_16024-k_150-p_0.05.txt,150,1160,141
synth-n_700-m_16823-k_200-p_0.05.txt,200,1159,144
synth-n_700-m_26060-k_25-p_0.1.txt,25,1131,174
synth-n_700-m_26206-k_30-p_0.1.txt,30,1121,180
synth-n_700-m_27622-k_50-p_0.1.txt,50,1089,196
synth-n_700-m_28433-k_70-p_0.1.txt,70,1184,199
synth-n_700-m_29736-k_100-p_0.1.txt,100,1160,214
synth-n_700-m_30695-k_120-p_0.1.txt,120,1256,220
synth-n_700-m_31750-k_150-p_0.1.txt,150,1013,221
synth-n_700-m_33182-k_200-p_0.1.txt,200,1069,232
synth-n_700-m_51621-k_25-p_0.2.txt,25,1073,295
synth-n_700-m_52169-k_30-p_0.2.txt,30,1230,306
synth-n_700-m_54187-k_50-p_0.2.txt,50,1167,333
synth-n_700-m_55984-k_70-p_0.2.txt,70,1254,342
synth-n_700-m_58597-k_100-p_0.2.txt,100,987,381
synth-n_700-m_60598-k_120-p_0.2.txt,120,1250,373
synth-n_700-m_61751-k_150-p_0.2.txt,150,1126,393
synth-n_700-m_64387-k_200-p_0.2.txt,200,1174,406
