name,k_optimal,k_approx,millis
synth-n_300-m_2657-k_30-p_0.05.txt,30,270,4
synth-n_300-m_2835-k_50-p_0.05.txt,50,287,5
synth-n_300-m_2943-k_70-p_0.05.txt,70,291,5
synth-n_300-m_4857-k_15-p_0.1.txt,15,274,5
synth-n_300-m_4934-k_25-p_0.1.txt,25,289,5
synth-n_300-m_4954-k_20-p_0.1.txt,20,282,6
synth-n_300-m_5319-k_30-p_0.1.txt,30,294,6
synth-n_300-m_5550-k_50-p_0.1.txt,50,299,7
synth-n_300-m_5939-k_70-p_0.1.txt,70,300,7
synth-n_300-m_6233-k_100-p_0.1.txt,100,300,7
synth-n_300-m_6319-k_120-p_0.1.txt,120,300,7
synth-n_300-m_9556-k_15-p_0.2.txt,15,299,7
synth-n_3000-m_240581-k_120-p_0.05.txt,120,3000,1373
synth-n_3000-m_245845-k_150-p_0.05.txt,150,3000,1406
synth-n_3000-m_251178-k_200-p_0.05.txt,200,3000,1402
synth-n_3000-m_480800-k_120-p_0.1.txt,120,3000,2272
synth-n_3000-m_488450-k_150-p_0.1.txt,150,3000,2309
synth-n_3000-m_498304-k_200-p_0.1.txt,200,3000,2490
synth-n_3000-m_954655-k_120-p_0.2.txt,120,3000,3998
synth-n_3000-m_967399-k_150-p_0.2.txt,150,3000,4103
synth-n_3000-m_988910-k_200-p_0.2.txt,200,3000,4175
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,3500,6459
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,3500,6510
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,3500,6537
synth-n_3500-m_325120-k_120-p_0.05.txt,120,3500,2070
synth-n_3500-m_330042-k_150-p_0.05.txt,150,3500,2129
synth-n_3500-m_337087-k_200-p_0.05.txt,200,3500,2210
synth-n_3500-m_649101-k_120-p_0.1.txt,120,3500,3601
synth-n_3500-m_657209-k_150-p_0.1.txt,150,3500,3693
synth-n_3500-m_672789-k_200-p_0.1.txt,200,3500,3794
synth-n_400-m_10064-k_70-p_0.1.txt,70,400,12
synth-n_400-m_10528-k_100-p_0.1.txt,100,400,13
synth-n_400-m_10934-k_120-p_0.1.txt,120,400,13
synth-n_400-m_11482-k_150-p_0.1.txt,150,400,13
synth-n_400-m_16937-k_15-p_0.2.txt,15,396,15
synth-n_400-m_17175-k_20-p_0.2.txt,20,400,16
synth-n_400-m_17488-k_25-p_0.2.txt,25,400,16
synth-n_400-m_17822-k_30-p_0.2.txt,30,400,16
synth-n_400-m_18943-k_50-p_0.2.txt,50,400,17
synth-n_400-m_19735-k_70-p_0.2.txt,70,400,17
synth-n_400-m_20559-k_100-p_0.2.txt,100,400,19
synth-n_400-m_21181-k_120-p_0.2.txt,120,400,20
synth-n_400-m_21916-k_150-p_0.2.txt,150,400,20
synth-n_400-m_4229-k_20-p_0.05.txt,20,332,6
synth-n_400-m_4312-k_15-p_0.05.txt,15,303,5
synth-n_400-m_4511-k_25-p_0.05.txt,25,343,7
synth-n_400-m_4551-k_30-p_0.05.txt,30,362,8
synth-n_400-m_4714-k_50-p_0.05.txt,50,383,9
synth-n_400-m_5045-k_70-p_0.05.txt,70,390,11
synth-n_400-m_5336-k_100-p_0.05.txt,100,399,10
synth-n_400-m_5606-k_120-p_0.05.txt,120,398,10
synth-n_400-m_8510-k_15-p_0.1.txt,15,374,10
synth-n_400-m_8590-k_20-p_0.1.txt,20,377,11
synth-n_400-m_8815-k_25-p_0.1.txt,25,393,11
synth-n_400-m_9014-k_30-p_0.1.txt,30,391,12
synth-n_400-m_9687-k_50-p_0.1.txt,50,399,12
synth-n_4000-m_1691611-k_150-p_0.2.txt,150,4000,9664
synth-n_4000-m_1721128-k_200-p_0.2.txt,200,4000,10124
synth-n_4000-m_427463-k_150-p_0.05.txt,150,4000,2939
synth-n_4000-m_437663-k_200-p_0.05.txt,200,4000,2970
synth-n_4000-m_852262-k_150-p_0.1.txt,150,4000,5039
synth-n_4000-m_868734-k_200-p_0.1.txt,200,4000,5178
synth-n_50-m_139-k_5-p_0.1.txt,1,1,0
synth-n_50-m_143-k_10-p_0.1.txt,5,5,0
synth-n_50-m_164-k_15-p_0.1.txt,9,34,1
synth-n_50-m_169-k_20-p_0.1.txt,9,32,1
synth-n_50-m_269-k_5-p_0.2.txt,5,30,0
synth-n_50-m_293-k_10-p_0.2.txt,10,41,0
synth-n_50-m_325-k_15-p_0.2.txt,15,46,0
synth-n_50-m_343-k_20-p_0.2.txt,19,49,1
synth-n_50-m_72-k_5-p_0.05.txt,2,2,1
synth-n_50-m_84-k_10-p_0.05.txt,1,1,1
synth-n_50-m_92-k_20-p_0.05.txt,2,2,1
synth-n_50-m_95-k_15-p_0.05.txt,4,11,1
synth-n_500-m_13283-k_20-p_0.1.txt,20,491,21
synth-n_500-m_13672-k_25-p_0.1.txt,25,490,18
synth-n_500-m_13710-k_30-p_0.1.txt,30,496,18
synth-n_500-m_14453-k_50-p_0.1.txt,50,497,20
synth-n_500-m_15273-k_70-p_0.1.txt,70,500,22
synth-n_500-m_15985-k_100-p_0.1.txt,100,500,22
synth-n_500-m_16565-k_120-p_0.1.txt,120,500,22
synth-n_500-m_17327-k_150-p_0.1.txt,150,500,23
synth-n_500-m_26431-k_20-p_0.2.txt,20,500,27
synth-n_500-m_26954-k_25-p_0.2.txt,25,498,30
synth-n_500-m_27136-k_30-p_0.2.txt,30,500,28
synth-n_500-m_28432-k_50-p_0.2.txt,50,500,29
synth-n_500-m_29623-k_70-p_0.2.txt,70,500,30
synth-n_500-m_31513-k_100-p_0.2.txt,100,500,32
synth-n_500-m_32243-k_120-p_0.2.txt,120,500,34
synth-n_500-m_33353-k_150-p_0.2.txt,150,500,35
synth-n_500-m_34356-k_200-p_0.2.txt,200,500,37
synth-n_500-m_6745-k_25-p_0.05.txt,25,458,14
synth-n_500-m_6906-k_20-p_0.05.txt,20,449,12
synth-n_500-m_6986-k_30-p_0.05.txt,30,462,14
synth-n_500-m_7195-k_50-p_0.05.txt,50,479,14
synth-n_500-m_7774-k_70-p_0.05.txt,70,492,15
synth-n_500-m_8350-k_100-p_0.05.txt,100,498,16
synth-n_500-m_8412-k_120-p_0.05.txt,120,499,17
synth-n_500-m_8716-k_150-p_0.05.txt,150,500,17
synth-n_700-m_13000-k_25-p_0.05.txt,25,664,30
synth-n_700-m_13374-k_30-p_0.05.txt,30,668,30
synth-n_700-m_13738-k_50-p_0.05.txt,50,684,33
synth-n_700-m_14360-k_70-p_0.05.txt,70,691,32
synth-n_700-m_14970-k_100-p_0.05.txt,100,700,35
synth-n_700-m_15640-k_120-p_0.05.txt,120,698,36
synth-n_700-m_16024-k_150-p_0.05.txt,150,700,36
synth-n_700-m_16823-k_200-p_0.05.txt,200,700,41
synth-n_700-m_26060-k_25-p_0.1.txt,25,690,43
synth-n_700-m_26206-k_30-p_0.1.txt,30,693,44
synth-n_700-m_27622-k_50-p_0.1.txt,50,700,46
synth-n_700-m_28433-k_70-p_0.1.txt,70,700,48
synth-n_700-m_29736-k_100-p_0.1.txt,100,700,50
synth-n_700-m_30695-k_120-p_0.1.txt,120,700,50
synth-n_700-m_31750-k_150-p_0.1.txt,150,700,52
synth-n_700-m_33182-k_200-p_0.1.txt,200,700,55
synth-n_700-m_51621-k_25-p_0.2.txt,25,699,70
synth-n_700-m_52169-k_30-p_0.2.txt,30,700,69
synth-n_700-m_54187-k_50-p_0.2.txt,50,700,68
synth-n_700-m_55984-k_70-p_0.2.txt,70,700,73
synth-n_700-m_58597-k_100-p_0.2.txt,100,700,75
synth-n_700-m_60598-k_120-p_0.2.txt,120,700,82
synth-n_700-m_61751-k_150-p_0.2.txt,150,700,82
synth-n_700-m_64387-k_200-p_0.2.txt,200,700,86
