name,k_optimal,k_approx,millis
synth-n_2000-m_110886-k_120-p_0.05.txt,120,1846,5033
synth-n_2000-m_112582-k_150-p_0.05.txt,150,1861,5065
synth-n_2000-m_117145-k_200-p_0.05.txt,200,1867,5266
synth-n_2000-m_212793-k_70-p_0.1.txt,70,1917,8892
synth-n_2000-m_217131-k_100-p_0.1.txt,100,1918,9035
synth-n_2000-m_220005-k_120-p_0.1.txt,120,1925,9173
synth-n_2000-m_225391-k_150-p_0.1.txt,150,1928,9227
synth-n_2000-m_233102-k_200-p_0.1.txt,200,1929,9722
synth-n_2000-m_422023-k_70-p_0.2.txt,70,1961,17252
synth-n_2000-m_430943-k_100-p_0.2.txt,100,1963,17389
synth-n_2000-m_435643-k_120-p_0.2.txt,120,1958,17502
synth-n_2000-m_444160-k_150-p_0.2.txt,150,1957,17891
synth-n_2000-m_457573-k_200-p_0.2.txt,200,1963,18734
synth-n_2300-m_142851-k_100-p_0.05.txt,100,2163,7319
synth-n_2300-m_144829-k_120-p_0.05.txt,120,2149,7594
synth-n_2300-m_147738-k_150-p_0.05.txt,150,2158,7416
synth-n_2300-m_152429-k_200-p_0.05.txt,200,2160,7774
synth-n_2300-m_284623-k_100-p_0.1.txt,100,2228,13919
synth-n_2300-m_286796-k_120-p_0.1.txt,120,2219,13946
synth-n_2300-m_292795-k_150-p_0.1.txt,150,2222,14072
synth-n_2300-m_302503-k_200-p_0.1.txt,200,2229,14199
synth-n_2300-m_563042-k_100-p_0.2.txt,100,2262,26826
synth-n_2300-m_569928-k_120-p_0.2.txt,120,2261,26627
synth-n_2300-m_580179-k_150-p_0.2.txt,150,2258,27208
synth-n_2300-m_595551-k_200-p_0.2.txt,200,2259,27769
synth-n_250-m_1653-k_10-p_0.05.txt,10,10,1
synth-n_250-m_1708-k_15-p_0.05.txt,15,99,12
synth-n_250-m_1797-k_25-p_0.05.txt,25,140,16
synth-n_250-m_1806-k_20-p_0.05.txt,20,111,11
synth-n_250-m_1841-k_30-p_0.05.txt,30,148,16
synth-n_250-m_1998-k_50-p_0.05.txt,50,163,18
synth-n_250-m_2173-k_70-p_0.05.txt,69,177,24
synth-n_250-m_3237-k_10-p_0.1.txt,10,172,22
synth-n_250-m_3416-k_15-p_0.1.txt,15,179,24
synth-n_250-m_3493-k_25-p_0.1.txt,25,190,26
synth-n_250-m_3591-k_20-p_0.1.txt,20,192,28
synth-n_250-m_3730-k_30-p_0.1.txt,30,196,32
synth-n_250-m_3992-k_50-p_0.1.txt,50,208,28
synth-n_250-m_4149-k_70-p_0.1.txt,70,211,32
synth-n_250-m_4386-k_100-p_0.1.txt,100,213,30
synth-n_250-m_6567-k_10-p_0.2.txt,10,217,41
synth-n_250-m_6839-k_20-p_0.2.txt,20,216,42
synth-n_250-m_6880-k_15-p_0.2.txt,15,218,42
synth-n_250-m_7102-k_25-p_0.2.txt,25,222,43
synth-n_250-m_7321-k_30-p_0.2.txt,30,215,47
synth-n_250-m_8019-k_50-p_0.2.txt,50,222,46
synth-n_250-m_8255-k_70-p_0.2.txt,70,223,47
synth-n_250-m_8674-k_100-p_0.2.txt,100,228,48
synth-n_2600-m_181265-k_100-p_0.05.txt,100,2442,10928
synth-n_2600-m_183371-k_120-p_0.05.txt,120,2464,10627
synth-n_2600-m_186921-k_150-p_0.05.txt,150,2449,10807
synth-n_2600-m_190932-k_200-p_0.05.txt,200,2462,11118
synth-n_2600-m_360584-k_100-p_0.1.txt,100,2521,20410
synth-n_2600-m_364394-k_120-p_0.1.txt,120,2529,19305
synth-n_2600-m_370561-k_150-p_0.1.txt,150,2523,19626
synth-n_2600-m_380919-k_200-p_0.1.txt,200,2524,21008
synth-n_2600-m_716555-k_100-p_0.2.txt,100,2558,39217
synth-n_2600-m_722675-k_120-p_0.2.txt,120,2559,36890
synth-n_2600-m_735701-k_150-p_0.2.txt,150,2567,37142
synth-n_2600-m_752513-k_200-p_0.2.txt,200,2561,38818
synth-n_300-m_10021-k_20-p_0.2.txt,20,264,69
synth-n_300-m_10113-k_25-p_0.2.txt,25,270,70
synth-n_300-m_10205-k_30-p_0.2.txt,30,269,68
synth-n_300-m_10954-k_50-p_0.2.txt,50,270,73
synth-n_300-m_11628-k_70-p_0.2.txt,70,272,80
synth-n_300-m_12194-k_100-p_0.2.txt,100,277,82
synth-n_300-m_12407-k_120-p_0.2.txt,120,279,91
synth-n_300-m_2373-k_15-p_0.05.txt,15,151,22
synth-n_300-m_2470-k_20-p_0.05.txt,20,149,17
synth-n_300-m_2597-k_25-p_0.05.txt,25,174,22
synth-n_300-m_2657-k_30-p_0.05.txt,30,191,28
synth-n_300-m_2835-k_50-p_0.05.txt,50,206,29
synth-n_300-m_2943-k_70-p_0.05.txt,70,222,33
synth-n_300-m_4857-k_15-p_0.1.txt,15,222,37
synth-n_300-m_4934-k_25-p_0.1.txt,25,234,41
synth-n_300-m_4954-k_20-p_0.1.txt,20,228,38
synth-n_300-m_5319-k_30-p_0.1.txt,30,242,55
synth-n_300-m_5550-k_50-p_0.1.txt,50,247,53
synth-n_300-m_5939-k_70-p_0.1.txt,70,250,49
synth-n_300-m_6233-k_100-p_0.1.txt,100,254,49
synth-n_300-m_6319-k_120-p_0.1.txt,120,266,48
synth-n_300-m_9556-k_15-p_0.2.txt,15,263,67
synth-n_3000-m_240581-k_120-p_0.05.txt,120,2855,16213
synth-n_3000-m_245845-k_150-p_0.05.txt,150,2848,16464
synth-n_3000-m_251178-k_200-p_0.05.txt,200,2853,16891
synth-n_3000-m_480800-k_120-p_0.1.txt,120,2916,30085
synth-n_3000-m_488450-k_150-p_0.1.txt,150,2922,30391
synth-n_3000-m_498304-k_200-p_0.1.txt,200,2917,30873
synth-n_3000-m_954655-k_120-p_0.2.txt,120,2958,59814
synth-n_3000-m_967399-k_150-p_0.2.txt,150,2957,59178
synth-n_3000-m_988910-k_200-p_0.2.txt,200,2958,62397
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,3458,96172
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,3458,98921
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,3459,104066
synth-n_3500-m_325120-k_120-p_0.05.txt,120,3350,25555
synth-n_3500-m_330042-k_150-p_0.05.txt,150,3358,25632
synth-n_3500-m_337087-k_200-p_0.05.txt,200,3353,25506
synth-n_3500-m_649101-k_120-p_0.1.txt,120,3422,49153
synth-n_3500-m_657209-k_150-p_0.1.txt,150,3410,48367
synth-n_3500-m_672789-k_200-p_0.1.txt,200,3418,49456
synth-n_400-m_10064-k_70-p_0.1.txt,70,340,100
synth-n_400-m_10528-k_100-p_0.1.txt,100,346,104
synth-n_400-m_10934-k_120-p_0.1.txt,120,354,145
synth-n_400-m_11482-k_150-p_0.1.txt,150,359,169
synth-n_400-m_16937-k_15-p_0.2.txt,15,368,173
synth-n_400-m_17175-k_20-p_0.2.txt,20,364,150
synth-n_400-m_17488-k_25-p_0.2.txt,25,363,149
synth-n_400-m_17822-k_30-p_0.2.txt,30,365,168
synth-n_400-m_18943-k_50-p_0.2.txt,50,369,157
