name,k_optimal,k_approx,millis
synth-n_50-m_293-k_10-p_0.2.txt,10,12,0
synth-n_50-m_325-k_15-p_0.2.txt,15,18,1
synth-n_50-m_343-k_20-p_0.2.txt,19,20,1
synth-n_50-m_72-k_5-p_0.05.txt,2,2,0
synth-n_50-m_84-k_10-p_0.05.txt,1,1,1
synth-n_50-m_92-k_20-p_0.05.txt,2,2,1
synth-n_50-m_95-k_15-p_0.05.txt,4,5,0
synth-n_500-m_13283-k_20-p_0.1.txt,20,20,10
synth-n_500-m_13672-k_25-p_0.1.txt,25,25,12
synth-n_500-m_13710-k_30-p_0.1.txt,30,30,27
synth-n_500-m_14453-k_50-p_0.1.txt,50,50,36
synth-n_500-m_15273-k_70-p_0.1.txt,70,70,38
synth-n_500-m_15985-k_100-p_0.1.txt,100,100,40
synth-n_500-m_16565-k_120-p_0.1.txt,120,122,32
synth-n_500-m_17327-k_150-p_0.1.txt,150,153,41
synth-n_500-m_26431-k_20-p_0.2.txt,20,20,53
synth-n_500-m_26954-k_25-p_0.2.txt,25,25,54
synth-n_500-m_27136-k_30-p_0.2.txt,30,30,52
synth-n_500-m_28432-k_50-p_0.2.txt,50,50,54
synth-n_500-m_29623-k_70-p_0.2.txt,70,70,52
synth-n_500-m_31513-k_100-p_0.2.txt,100,101,72
synth-n_500-m_32243-k_120-p_0.2.txt,120,120,67
synth-n_500-m_33353-k_150-p_0.2.txt,150,150,81
synth-n_500-m_34356-k_200-p_0.2.txt,200,208,102
synth-n_500-m_6745-k_25-p_0.05.txt,25,25,20
synth-n_500-m_6906-k_20-p_0.05.txt,20,20,7
synth-n_500-m_6986-k_30-p_0.05.txt,30,30,8
synth-n_500-m_7195-k_50-p_0.05.txt,50,50,10
synth-n_500-m_7774-k_70-p_0.05.txt,70,74,29
synth-n_500-m_8350-k_100-p_0.05.txt,100,101,20
synth-n_500-m_8412-k_120-p_0.05.txt,120,122,20
synth-n_500-m_8716-k_150-p_0.05.txt,150,159,22
synth-n_700-m_13000-k_25-p_0.05.txt,25,25,11
synth-n_700-m_13374-k_30-p_0.05.txt,30,30,12
synth-n_700-m_13738-k_50-p_0.05.txt,50,50,13
synth-n_700-m_14360-k_70-p_0.05.txt,70,70,55
synth-n_700-m_14970-k_100-p_0.05.txt,100,100,42
synth-n_700-m_15640-k_120-p_0.05.txt,120,120,45
synth-n_700-m_16024-k_150-p_0.05.txt,150,154,46
synth-n_700-m_16823-k_200-p_0.05.txt,200,209,70
synth-n_700-m_26060-k_25-p_0.1.txt,25,25,68
synth-n_700-m_26206-k_30-p_0.1.txt,30,30,77
synth-n_700-m_27622-k_50-p_0.1.txt,50,50,83
synth-n_700-m_28433-k_70-p_0.1.txt,70,70,69
synth-n_700-m_29736-k_100-p_0.1.txt,100,100,86
synth-n_700-m_30695-k_120-p_0.1.txt,120,120,75
synth-n_700-m_31750-k_150-p_0.1.txt,150,150,174
synth-n_700-m_33182-k_200-p_0.1.txt,200,201,124
synth-n_700-m_51621-k_25-p_0.2.txt,25,25,148
synth-n_700-m_52169-k_30-p_0.2.txt,30,30,134
synth-n_700-m_54187-k_50-p_0.2.txt,50,50,159
synth-n_700-m_55984-k_70-p_0.2.txt,70,70,143
synth-n_700-m_58597-k_100-p_0.2.txt,100,100,164
synth-n_700-m_60598-k_120-p_0.2.txt,120,120,169
synth-n_700-m_61751-k_150-p_0.2.txt,150,150,168
synth-n_700-m_64387-k_200-p_0.2.txt,200,201,147
