name,k_optimal,k_approx,millis
synth-n_700-m_28433-k_70-p_0.1.txt,70,70,109
synth-n_700-m_29736-k_100-p_0.1.txt,100,100,132
synth-n_700-m_30695-k_120-p_0.1.txt,120,120,172
synth-n_700-m_31750-k_150-p_0.1.txt,150,150,183
synth-n_700-m_33182-k_200-p_0.1.txt,200,201,234
synth-n_700-m_51621-k_25-p_0.2.txt,25,25,116
synth-n_700-m_52169-k_30-p_0.2.txt,30,30,134
synth-n_700-m_54187-k_50-p_0.2.txt,50,50,172
synth-n_700-m_55984-k_70-p_0.2.txt,70,70,243
synth-n_700-m_58597-k_100-p_0.2.txt,100,100,366
synth-n_700-m_60598-k_120-p_0.2.txt,120,120,539
synth-n_700-m_61751-k_150-p_0.2.txt,150,150,560
synth-n_700-m_64387-k_200-p_0.2.txt,200,200,708
