name,k_optimal,k_approx,millis
synth-n_1600-m_152838-k_200-p_0.1.txt,200,1587,3725
synth-n_1600-m_273042-k_70-p_0.2.txt,70,1593,5855
synth-n_1600-m_279359-k_100-p_0.2.txt,100,1596,5902
synth-n_1600-m_284773-k_120-p_0.2.txt,120,1596,6221
synth-n_1600-m_290831-k_150-p_0.2.txt,150,1593,6312
synth-n_1600-m_301143-k_200-p_0.2.txt,200,1596,6604
synth-n_1600-m_68907-k_70-p_0.05.txt,70,1430,1695
synth-n_1600-m_70865-k_100-p_0.05.txt,100,1544,1778
synth-n_1600-m_72748-k_120-p_0.05.txt,120,1567,1814
synth-n_1600-m_74607-k_150-p_0.05.txt,150,1569,1858
synth-n_1600-m_77345-k_200-p_0.05.txt,200,1568,1964
synth-n_200-m_1076-k_10-p_0.05.txt,10,10,1
synth-n_200-m_1167-k_15-p_0.05.txt,15,72,4
synth-n_200-m_1175-k_20-p_0.05.txt,20,98,6
synth-n_200-m_1245-k_25-p_0.05.txt,24,104,5
synth-n_200-m_1266-k_30-p_0.05.txt,30,98,6
synth-n_200-m_1336-k_50-p_0.05.txt,45,138,8
synth-n_200-m_2169-k_15-p_0.1.txt,15,115,9
synth-n_200-m_2199-k_10-p_0.1.txt,10,90,8
synth-n_200-m_2293-k_20-p_0.1.txt,20,145,10
synth-n_200-m_2369-k_25-p_0.1.txt,25,149,10
synth-n_200-m_2491-k_30-p_0.1.txt,30,166,11
synth-n_200-m_2592-k_50-p_0.1.txt,50,182,11
synth-n_200-m_2772-k_70-p_0.1.txt,70,178,13
synth-n_200-m_4301-k_10-p_0.2.txt,10,151,14
synth-n_200-m_4485-k_20-p_0.2.txt,20,186,17
synth-n_200-m_4497-k_15-p_0.2.txt,15,167,15
synth-n_200-m_4763-k_25-p_0.2.txt,25,193,18
synth-n_200-m_4854-k_30-p_0.2.txt,30,190,18
synth-n_200-m_5144-k_50-p_0.2.txt,50,186,30
synth-n_200-m_5366-k_70-p_0.2.txt,70,192,20
synth-n_2000-m_106592-k_70-p_0.05.txt,70,1819,3311
synth-n_2000-m_108739-k_100-p_0.05.txt,100,1939,3308
synth-n_2000-m_110886-k_120-p_0.05.txt,120,1959,3401
synth-n_2000-m_112582-k_150-p_0.05.txt,150,1971,3481
synth-n_2000-m_117145-k_200-p_0.05.txt,200,1974,3595
synth-n_2000-m_212793-k_70-p_0.1.txt,70,1980,6044
synth-n_2000-m_217131-k_100-p_0.1.txt,100,1984,6249
synth-n_2000-m_220005-k_120-p_0.1.txt,120,1992,6354
synth-n_2000-m_225391-k_150-p_0.1.txt,150,1987,6454
synth-n_2000-m_233102-k_200-p_0.1.txt,200,1986,7000
synth-n_2000-m_422023-k_70-p_0.2.txt,70,1994,11858
synth-n_2000-m_430943-k_100-p_0.2.txt,100,1995,12164
synth-n_2000-m_435643-k_120-p_0.2.txt,120,1993,12048
synth-n_2000-m_444160-k_150-p_0.2.txt,150,1997,12381
synth-n_2000-m_457573-k_200-p_0.2.txt,200,1995,12872
synth-n_2300-m_142851-k_100-p_0.05.txt,100,2233,5190
synth-n_2300-m_144829-k_120-p_0.05.txt,120,2261,5188
synth-n_2300-m_147738-k_150-p_0.05.txt,150,2268,5025
synth-n_2300-m_152429-k_200-p_0.05.txt,200,2270,5386
synth-n_2300-m_284623-k_100-p_0.1.txt,100,2287,9456
synth-n_2300-m_286796-k_120-p_0.1.txt,120,2283,9267
synth-n_2300-m_292795-k_150-p_0.1.txt,150,2292,9704
synth-n_2300-m_302503-k_200-p_0.1.txt,200,2292,9781
synth-n_2300-m_563042-k_100-p_0.2.txt,100,2292,16999
synth-n_2300-m_569928-k_120-p_0.2.txt,120,2297,17578
synth-n_2300-m_580179-k_150-p_0.2.txt,150,2294,18034
synth-n_2300-m_595551-k_200-p_0.2.txt,200,2294,18609
synth-n_250-m_1653-k_10-p_0.05.txt,10,10,1
