name,k_optimal,k_approx,millis
synth-n_2600-m_722675-k_120-p_0.2.txt,120,2600,39427
synth-n_2600-m_735701-k_150-p_0.2.txt,150,2600,40546
synth-n_2600-m_752513-k_200-p_0.2.txt,200,2600,41413
synth-n_300-m_10021-k_20-p_0.2.txt,20,299,65
synth-n_300-m_10113-k_25-p_0.2.txt,25,299,77
synth-n_300-m_10205-k_30-p_0.2.txt,30,300,66
synth-n_300-m_10954-k_50-p_0.2.txt,50,300,72
synth-n_300-m_11628-k_70-p_0.2.txt,70,300,78
synth-n_300-m_12194-k_100-p_0.2.txt,100,300,84
synth-n_300-m_12407-k_120-p_0.2.txt,120,300,87
synth-n_300-m_2373-k_15-p_0.05.txt,15,230,16
synth-n_300-m_2470-k_20-p_0.05.txt,20,227,16
synth-n_300-m_2597-k_25-p_0.05.txt,25,252,20
synth-n_300-m_2657-k_30-p_0.05.txt,30,270,28
synth-n_300-m_2835-k_50-p_0.05.txt,50,287,33
synth-n_300-m_2943-k_70-p_0.05.txt,70,291,28
synth-n_300-m_4857-k_15-p_0.1.txt,15,274,59
synth-n_300-m_4934-k_25-p_0.1.txt,25,289,46
synth-n_300-m_4954-k_20-p_0.1.txt,20,282,55
synth-n_300-m_5319-k_30-p_0.1.txt,30,294,43
synth-n_300-m_5550-k_50-p_0.1.txt,50,299,44
synth-n_300-m_5939-k_70-p_0.1.txt,70,300,46
synth-n_300-m_6233-k_100-p_0.1.txt,100,300,53
synth-n_300-m_6319-k_120-p_0.1.txt,120,300,60
synth-n_300-m_9556-k_15-p_0.2.txt,15,299,65
synth-n_3000-m_240581-k_120-p_0.05.txt,120,3000,16248
synth-n_3000-m_245845-k_150-p_0.05.txt,150,3000,16305
synth-n_3000-m_251178-k_200-p_0.05.txt,200,3000,17701
synth-n_3000-m_480800-k_120-p_0.1.txt,120,3000,32480
synth-n_3000-m_488450-k_150-p_0.1.txt,150,3000,32784
synth-n_3000-m_498304-k_200-p_0.1.txt,200,3000,33790
synth-n_3000-m_954655-k_120-p_0.2.txt,120,3000,64493
synth-n_3000-m_967399-k_150-p_0.2.txt,150,3000,65821
synth-n_3000-m_988910-k_200-p_0.2.txt,200,3000,69498
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,3500,103037
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,3500,111015
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,3500,112647
synth-n_3500-m_325120-k_120-p_0.05.txt,120,3500,28370
synth-n_3500-m_330042-k_150-p_0.05.txt,150,3500,29130
synth-n_3500-m_337087-k_200-p_0.05.txt,200,3500,29969
synth-n_3500-m_649101-k_120-p_0.1.txt,120,3500,54179
synth-n_3500-m_657209-k_150-p_0.1.txt,150,3500,54215
synth-n_3500-m_672789-k_200-p_0.1.txt,200,3500,53791
synth-n_400-m_10064-k_70-p_0.1.txt,70,400,101
synth-n_400-m_10528-k_100-p_0.1.txt,100,400,103
synth-n_400-m_10934-k_120-p_0.1.txt,120,400,109
synth-n_400-m_11482-k_150-p_0.1.txt,150,400,102
synth-n_400-m_16937-k_15-p_0.2.txt,15,396,150
synth-n_400-m_17175-k_20-p_0.2.txt,20,400,159
synth-n_400-m_17488-k_25-p_0.2.txt,25,400,155
synth-n_400-m_17822-k_30-p_0.2.txt,30,400,144
synth-n_400-m_18943-k_50-p_0.2.txt,50,400,198
synth-n_400-m_19735-k_70-p_0.2.txt,70,400,167
synth-n_400-m_20559-k_100-p_0.2.txt,100,400,190
synth-n_400-m_21181-k_120-p_0.2.txt,120,400,172
synth-n_400-m_21916-k_150-p_0.2.txt,150,400,192
synth-n_400-m_4229-k_20-p_0.05.txt,20,332,47
synth-n_400-m_4312-k_15-p_0.05.txt,15,303,36
synth-n_400-m_4511-k_25-p_0.05.txt,25,343,43
synth-n_400-m_4551-k_30-p_0.05.txt,30,362,51
synth-n_400-m_4714-k_50-p_0.05.txt,50,383,72
synth-n_400-m_5045-k_70-p_0.05.txt,70,390,69
synth-n_400-m_5336-k_100-p_0.05.txt,100,399,62
synth-n_400-m_5606-k_120-p_0.05.txt,120,398,80
synth-n_400-m_8510-k_15-p_0.1.txt,15,374,97
synth-n_400-m_8590-k_20-p_0.1.txt,20,377,90
synth-n_400-m_8815-k_25-p_0.1.txt,25,393,81
synth-n_400-m_9014-k_30-p_0.1.txt,30,391,85
synth-n_400-m_9687-k_50-p_0.1.txt,50,399,97
synth-n_4000-m_1691611-k_150-p_0.2.txt,150,4000,165035
synth-n_4000-m_1721128-k_200-p_0.2.txt,200,4000,176763
synth-n_4000-m_427463-k_150-p_0.05.txt,150,4000,43327
synth-n_4000-m_437663-k_200-p_0.05.txt,200,4000,43848
synth-n_4000-m_852262-k_150-p_0.1.txt,150,4000,82941
synth-n_4000-m_868734-k_200-p_0.1.txt,200,4000,84552
synth-n_50-m_139-k_5-p_0.1.txt,1,1,1
synth-n_50-m_143-k_10-p_0.1.txt,5,5,0
synth-n_50-m_164-k_15-p_0.1.txt,9,34,1
synth-n_50-m_169-k_20-p_0.1.txt,9,32,1
synth-n_50-m_269-k_5-p_0.2.txt,5,30,1
synth-n_50-m_293-k_10-p_0.2.txt,10,41,1
synth-n_50-m_325-k_15-p_0.2.txt,15,46,1
synth-n_50-m_343-k_20-p_0.2.txt,19,49,1
synth-n_50-m_72-k_5-p_0.05.txt,2,2,0
synth-n_50-m_84-k_10-p_0.05.txt,1,1,0
synth-n_50-m_92-k_20-p_0.05.txt,2,2,0
synth-n_50-m_95-k_15-p_0.05.txt,4,11,1
synth-n_500-m_13283-k_20-p_0.1.txt,20,491,165
synth-n_500-m_13672-k_25-p_0.1.txt,25,490,184
synth-n_500-m_13710-k_30-p_0.1.txt,30,496,242
synth-n_500-m_14453-k_50-p_0.1.txt,50,497,170
synth-n_500-m_15273-k_70-p_0.1.txt,70,500,195
synth-n_500-m_15985-k_100-p_0.1.txt,100,500,215
synth-n_500-m_16565-k_120-p_0.1.txt,120,500,266
synth-n_500-m_17327-k_150-p_0.1.txt,150,500,284
synth-n_500-m_26431-k_20-p_0.2.txt,20,500,381
synth-n_500-m_26954-k_25-p_0.2.txt,25,498,414
synth-n_500-m_27136-k_30-p_0.2.txt,30,500,307
synth-n_500-m_28432-k_50-p_0.2.txt,50,500,319
synth-n_500-m_29623-k_70-p_0.2.txt,70,500,309
synth-n_500-m_31513-k_100-p_0.2.txt,100,500,340
synth-n_500-m_32243-k_120-p_0.2.txt,120,500,312
synth-n_500-m_33353-k_150-p_0.2.txt,150,500,349
synth-n_500-m_34356-k_200-p_0.2.txt,200,500,337
synth-n_500-m_6745-k_25-p_0.05.txt,25,458,100
synth-n_500-m_6906-k_20-p_0.05.txt,20,449,130
synth-n_500-m_6986-k_30-p_0.05.txt,30,462,108
synth-n_500-m_7195-k_50-p_0.05.txt,50,479,108
synth-n_500-m_7774-k_70-p_0.05.txt,70,492,105
synth-n_500-m_8350-k_100-p_0.05.txt,100,498,115
synth-n_500-m_8412-k_120-p_0.05.txt,120,499,116
synth-n_500-m_8716-k_150-p_0.05.txt,150,500,112
synth-n_700-m_13000-k_25-p_0.05.txt,25,664,219
synth-n_700-m_13374-k_30-p_0.05.txt,30,668,248
synth-n_700-m_13738-k_50-p_0.05.txt,50,684,241
synth-n_700-m_14360-k_70-p_0.05.txt,70,691,277
synth-n_700-m_14970-k_100-p_0.05.txt,100,700,297
synth-n_700-m_15640-k_120-p_0.05.txt,120,698,295
synth-n_700-m_16024-k_150-p_0.05.txt,150,700,277
synth-n_700-m_16823-k_200-p_0.05.txt,200,700,287
synth-n_700-m_26060-k_25-p_0.1.txt,25,690,450
synth-n_700-m_26206-k_30-p_0.1.txt,30,693,401
synth-n_700-m_27622-k_50-p_0.1.txt,50,700,477
synth-n_700-m_28433-k_70-p_0.1.txt,70,700,453
synth-n_700-m_29736-k_100-p_0.1.txt,100,700,504
synth-n_700-m_30695-k_120-p_0.1.txt,120,700,513
synth-n_700-m_31750-k_150-p_0.1.txt,150,700,468
synth-n_700-m_33182-k_200-p_0.1.txt,200,700,626
synth-n_700-m_51621-k_25-p_0.2.txt,25,699,882
synth-n_700-m_52169-k_30-p_0.2.txt,30,700,841
synth-n_700-m_54187-k_50-p_0.2.txt,50,700,788
synth-n_700-m_55984-k_70-p_0.2.txt,70,700,879
synth-n_700-m_58597-k_100-p_0.2.txt,100,700,965
synth-n_700-m_60598-k_120-p_0.2.txt,120,700,917
synth-n_700-m_61751-k_150-p_0.2.txt,150,700,876
synth-n_700-m_64387-k_200-p_0.2.txt,200,700,935
