name,k_optimal,k_approx,millis
synth-n_400-m_11482-k_150-p_0.1.txt,150,400,3
synth-n_400-m_16937-k_15-p_0.2.txt,15,396,5
synth-n_400-m_17175-k_20-p_0.2.txt,20,400,4
synth-n_400-m_17488-k_25-p_0.2.txt,25,400,5
synth-n_400-m_17822-k_30-p_0.2.txt,30,400,4
synth-n_400-m_18943-k_50-p_0.2.txt,50,400,5
synth-n_400-m_19735-k_70-p_0.2.txt,70,400,5
synth-n_400-m_20559-k_100-p_0.2.txt,100,400,5
synth-n_400-m_21181-k_120-p_0.2.txt,120,400,5
synth-n_400-m_21916-k_150-p_0.2.txt,150,400,6
synth-n_400-m_4229-k_20-p_0.05.txt,20,332,1
synth-n_400-m_4312-k_15-p_0.05.txt,15,303,2
synth-n_400-m_4511-k_25-p_0.05.txt,25,343,2
synth-n_400-m_4551-k_30-p_0.05.txt,30,362,17
synth-n_400-m_4714-k_50-p_0.05.txt,50,383,1
synth-n_400-m_5045-k_70-p_0.05.txt,70,390,1
synth-n_400-m_5336-k_100-p_0.05.txt,100,399,1
synth-n_400-m_5606-k_120-p_0.05.txt,120,398,2
synth-n_400-m_8510-k_15-p_0.1.txt,15,374,3
synth-n_400-m_8590-k_20-p_0.1.txt,20,377,2
synth-n_400-m_8815-k_25-p_0.1.txt,25,393,2
synth-n_400-m_9014-k_30-p_0.1.txt,30,391,2
synth-n_400-m_9687-k_50-p_0.1.txt,50,399,2
synth-n_4000-m_1691611-k_150-p_0.2.txt,150,4000,2831
synth-n_4000-m_1721128-k_200-p_0.2.txt,200,4000,2782
synth-n_4000-m_427463-k_150-p_0.05.txt,150,4000,596
synth-n_4000-m_437663-k_200-p_0.05.txt,200,4000,573
synth-n_4000-m_852262-k_150-p_0.1.txt,150,4000,1122
synth-n_4000-m_868734-k_200-p_0.1.txt,200,4000,1250
synth-n_50-m_139-k_5-p_0.1.txt,1,1,1
synth-n_50-m_143-k_10-p_0.1.txt,5,5,1
synth-n_50-m_164-k_15-p_0.1.txt,9,34,1
synth-n_50-m_169-k_20-p_0.1.txt,9,32,1
synth-n_50-m_269-k_5-p_0.2.txt,5,30,1
synth-n_50-m_293-k_10-p_0.2.txt,10,41,1
synth-n_50-m_325-k_15-p_0.2.txt,15,46,1
synth-n_50-m_343-k_20-p_0.2.txt,19,49,0
synth-n_50-m_72-k_5-p_0.05.txt,2,2,0
synth-n_50-m_84-k_10-p_0.05.txt,1,1,0
synth-n_50-m_92-k_20-p_0.05.txt,2,2,0
synth-n_50-m_95-k_15-p_0.05.txt,4,11,0
synth-n_500-m_13283-k_20-p_0.1.txt,20,491,4
synth-n_500-m_13672-k_25-p_0.1.txt,25,490,4
synth-n_500-m_13710-k_30-p_0.1.txt,30,496,4
synth-n_500-m_14453-k_50-p_0.1.txt,50,497,4
synth-n_500-m_15273-k_70-p_0.1.txt,70,500,4
synth-n_500-m_15985-k_100-p_0.1.txt,100,500,4
synth-n_500-m_16565-k_120-p_0.1.txt,120,500,4
synth-n_500-m_17327-k_150-p_0.1.txt,150,500,5
synth-n_500-m_26431-k_20-p_0.2.txt,20,500,8
synth-n_500-m_26954-k_25-p_0.2.txt,25,498,8
synth-n_500-m_27136-k_30-p_0.2.txt,30,500,8
synth-n_500-m_28432-k_50-p_0.2.txt,50,500,8
synth-n_500-m_29623-k_70-p_0.2.txt,70,500,9
synth-n_500-m_31513-k_100-p_0.2.txt,100,500,10
synth-n_500-m_32243-k_120-p_0.2.txt,120,500,10
synth-n_500-m_33353-k_150-p_0.2.txt,150,500,10
synth-n_500-m_34356-k_200-p_0.2.txt,200,500,11
synth-n_500-m_6745-k_25-p_0.05.txt,25,458,2
synth-n_500-m_6906-k_20-p_0.05.txt,20,449,3
synth-n_500-m_6986-k_30-p_0.05.txt,30,462,2
synth-n_500-m_7195-k_50-p_0.05.txt,50,479,2
synth-n_500-m_7774-k_70-p_0.05.txt,70,492,3
synth-n_500-m_8350-k_100-p_0.05.txt,100,498,3
synth-n_500-m_8412-k_120-p_0.05.txt,120,499,3
synth-n_500-m_8716-k_150-p_0.05.txt,150,500,3
synth-n_700-m_13000-k_25-p_0.05.txt,25,664,4
synth-n_700-m_13374-k_30-p_0.05.txt,30,668,5
synth-n_700-m_13738-k_50-p_0.05.txt,50,684,4
synth-n_700-m_14360-k_70-p_0.05.txt,70,691,5
synth-n_700-m_14970-k_100-p_0.05.txt,100,700,5
synth-n_700-m_15640-k_120-p_0.05.txt,120,698,5
synth-n_700-m_16024-k_150-p_0.05.txt,150,700,4
synth-n_700-m_16823-k_200-p_0.05.txt,200,700,5
synth-n_700-m_26060-k_25-p_0.1.txt,25,690,10
synth-n_700-m_26206-k_30-p_0.1.txt,30,693,9
synth-n_700-m_27622-k_50-p_0.1.txt,50,700,10
