name,k_optimal,k_approx,millis
synth-n_150-m_630-k_15-p_0.05.txt,15,57,2
synth-n_150-m_634-k_10-p_0.05.txt,7,7,1
synth-n_150-m_666-k_20-p_0.05.txt,15,72,3
synth-n_150-m_704-k_25-p_0.05.txt,23,31,3
synth-n_150-m_781-k_50-p_0.05.txt,32,44,4
synth-n_150-m_782-k_30-p_0.05.txt,28,30,3
synth-n_150-m_805-k_70-p_0.05.txt,43,66,5
synth-n_1600-m_137884-k_70-p_0.1.txt,70,70,1657
synth-n_1600-m_141523-k_100-p_0.1.txt,100,100,1770
synth-n_1600-m_143789-k_120-p_0.1.txt,120,120,1818
synth-n_1600-m_147721-k_150-p_0.1.txt,150,150,1918
synth-n_1600-m_152838-k_200-p_0.1.txt,200,200,2064
synth-n_1600-m_273042-k_70-p_0.2.txt,70,70,3084
synth-n_1600-m_279359-k_100-p_0.2.txt,100,100,3298
synth-n_1600-m_284773-k_120-p_0.2.txt,120,120,3326
synth-n_1600-m_290831-k_150-p_0.2.txt,150,150,3602
synth-n_1600-m_301143-k_200-p_0.2.txt,200,200,3788
synth-n_1600-m_68907-k_70-p_0.05.txt,70,70,892
synth-n_1600-m_70865-k_100-p_0.05.txt,100,100,973
synth-n_1600-m_72748-k_120-p_0.05.txt,120,120,1036
synth-n_1600-m_74607-k_150-p_0.05.txt,150,150,1088
synth-n_1600-m_77345-k_200-p_0.05.txt,200,200,1426
synth-n_200-m_1076-k_10-p_0.05.txt,10,10,0
synth-n_200-m_1167-k_15-p_0.05.txt,15,15,4
synth-n_200-m_1175-k_20-p_0.05.txt,20,20,5
synth-n_200-m_1245-k_25-p_0.05.txt,24,25,5
synth-n_200-m_1266-k_30-p_0.05.txt,30,30,6
synth-n_200-m_1336-k_50-p_0.05.txt,45,49,8
synth-n_200-m_2169-k_15-p_0.1.txt,15,15,5
synth-n_200-m_2199-k_10-p_0.1.txt,10,10,5
synth-n_200-m_2293-k_20-p_0.1.txt,20,20,7
synth-n_200-m_2369-k_25-p_0.1.txt,25,25,6
synth-n_200-m_2491-k_30-p_0.1.txt,30,30,9
synth-n_200-m_2592-k_50-p_0.1.txt,50,50,10
synth-n_200-m_2772-k_70-p_0.1.txt,70,70,13
synth-n_200-m_4301-k_10-p_0.2.txt,10,10,8
synth-n_200-m_4485-k_20-p_0.2.txt,20,20,10
synth-n_200-m_4497-k_15-p_0.2.txt,15,15,9
synth-n_200-m_4763-k_25-p_0.2.txt,25,25,11
synth-n_200-m_4854-k_30-p_0.2.txt,30,30,11
synth-n_200-m_5144-k_50-p_0.2.txt,50,50,16
synth-n_200-m_5366-k_70-p_0.2.txt,70,70,16
synth-n_2000-m_106592-k_70-p_0.05.txt,70,70,1694
synth-n_2000-m_108739-k_100-p_0.05.txt,100,100,1826
synth-n_2000-m_110886-k_120-p_0.05.txt,120,120,1878
synth-n_2000-m_112582-k_150-p_0.05.txt,150,150,1984
synth-n_2000-m_117145-k_200-p_0.05.txt,200,200,2093
synth-n_2000-m_212793-k_70-p_0.1.txt,70,70,3176
synth-n_2000-m_217131-k_100-p_0.1.txt,100,100,3331
synth-n_2000-m_220005-k_120-p_0.1.txt,120,120,3330
synth-n_2000-m_225391-k_150-p_0.1.txt,150,150,3614
synth-n_2000-m_233102-k_200-p_0.1.txt,200,200,3798
synth-n_2000-m_422023-k_70-p_0.2.txt,70,70,6291
synth-n_2000-m_430943-k_100-p_0.2.txt,100,100,6968
synth-n_2000-m_435643-k_120-p_0.2.txt,120,120,6608
synth-n_2000-m_444160-k_150-p_0.2.txt,150,150,7467
synth-n_2000-m_457573-k_200-p_0.2.txt,200,200,7452
synth-n_2300-m_142851-k_100-p_0.05.txt,100,100,2822
synth-n_2300-m_144829-k_120-p_0.05.txt,120,120,2819
synth-n_2300-m_147738-k_150-p_0.05.txt,150,150,2996
synth-n_2300-m_152429-k_200-p_0.05.txt,200,200,3153
synth-n_2300-m_284623-k_100-p_0.1.txt,100,100,5204
synth-n_2300-m_286796-k_120-p_0.1.txt,120,120,5649
synth-n_2300-m_292795-k_150-p_0.1.txt,150,150,5506
synth-n_2300-m_302503-k_200-p_0.1.txt,200,200,5990
synth-n_2300-m_563042-k_100-p_0.2.txt,100,100,10455
synth-n_2300-m_569928-k_120-p_0.2.txt,120,120,9908
synth-n_2300-m_580179-k_150-p_0.2.txt,150,150,11158
synth-n_2300-m_595551-k_200-p_0.2.txt,200,200,11426
synth-n_250-m_1653-k_10-p_0.05.txt,10,10,1
synth-n_250-m_1708-k_15-p_0.05.txt,15,15,4
synth-n_250-m_1797-k_25-p_0.05.txt,25,25,9
synth-n_250-m_1806-k_20-p_0.05.txt,20,20,6
synth-n_250-m_1841-k_30-p_0.05.txt,30,30,11
synth-n_250-m_1998-k_50-p_0.05.txt,50,50,11
synth-n_250-m_2173-k_70-p_0.05.txt,69,70,15
synth-n_250-m_3237-k_10-p_0.1.txt,10,10,8
synth-n_250-m_3416-k_15-p_0.1.txt,15,15,9
synth-n_250-m_3493-k_25-p_0.1.txt,25,25,13
synth-n_250-m_3591-k_20-p_0.1.txt,20,20,12
synth-n_250-m_3730-k_30-p_0.1.txt,30,30,14
synth-n_250-m_3992-k_50-p_0.1.txt,50,50,16
synth-n_250-m_4149-k_70-p_0.1.txt,70,70,19
synth-n_250-m_4386-k_100-p_0.1.txt,100,100,21
synth-n_250-m_6567-k_10-p_0.2.txt,10,10,14
synth-n_250-m_6839-k_20-p_0.2.txt,20,20,16
synth-n_250-m_6880-k_15-p_0.2.txt,15,15,15
synth-n_250-m_7102-k_25-p_0.2.txt,25,25,17
synth-n_250-m_7321-k_30-p_0.2.txt,30,30,17
synth-n_250-m_8019-k_50-p_0.2.txt,50,50,26
synth-n_250-m_8255-k_70-p_0.2.txt,70,70,27
synth-n_250-m_8674-k_100-p_0.2.txt,100,100,32
synth-n_2600-m_181265-k_100-p_0.05.txt,100,100,3884
synth-n_2600-m_183371-k_120-p_0.05.txt,120,120,3950
synth-n_2600-m_186921-k_150-p_0.05.txt,150,150,4086
synth-n_2600-m_190932-k_200-p_0.05.txt,200,200,4250
synth-n_2600-m_360584-k_100-p_0.1.txt,100,100,7387
synth-n_2600-m_364394-k_120-p_0.1.txt,120,120,7390
synth-n_2600-m_370561-k_150-p_0.1.txt,150,150,7650
synth-n_2600-m_380919-k_200-p_0.1.txt,200,200,8054
synth-n_2600-m_716555-k_100-p_0.2.txt,100,100,14476
synth-n_2600-m_722675-k_120-p_0.2.txt,120,120,15719
synth-n_2600-m_735701-k_150-p_0.2.txt,150,150,15463
synth-n_2600-m_752513-k_200-p_0.2.txt,200,200,16339
synth-n_300-m_10021-k_20-p_0.2.txt,20,20,24
synth-n_300-m_10113-k_25-p_0.2.txt,25,25,32
synth-n_300-m_10205-k_30-p_0.2.txt,30,30,27
synth-n_300-m_10954-k_50-p_0.2.txt,50,50,40
synth-n_300-m_11628-k_70-p_0.2.txt,70,70,39
synth-n_300-m_12194-k_100-p_0.2.txt,100,100,47
synth-n_300-m_12407-k_120-p_0.2.txt,120,120,56
synth-n_300-m_2373-k_15-p_0.05.txt,15,15,9
synth-n_300-m_2470-k_20-p_0.05.txt,20,20,8
synth-n_300-m_2597-k_25-p_0.05.txt,25,25,12
synth-n_300-m_2657-k_30-p_0.05.txt,30,30,15
synth-n_300-m_2835-k_50-p_0.05.txt,50,50,17
synth-n_300-m_2943-k_70-p_0.05.txt,70,70,21
synth-n_300-m_4857-k_15-p_0.1.txt,15,15,14
synth-n_300-m_4934-k_25-p_0.1.txt,25,25,19
synth-n_300-m_4954-k_20-p_0.1.txt,20,20,15
synth-n_300-m_5319-k_30-p_0.1.txt,30,30,21
synth-n_300-m_5550-k_50-p_0.1.txt,50,50,23
synth-n_300-m_5939-k_70-p_0.1.txt,70,70,30
synth-n_300-m_6233-k_100-p_0.1.txt,100,100,31
synth-n_300-m_6319-k_120-p_0.1.txt,120,120,37
synth-n_300-m_9556-k_15-p_0.2.txt,15,15,25
synth-n_3000-m_240581-k_120-p_0.05.txt,120,120,5958
synth-n_3000-m_245845-k_150-p_0.05.txt,150,150,6125
synth-n_3000-m_251178-k_200-p_0.05.txt,200,200,6460
synth-n_3000-m_480800-k_120-p_0.1.txt,120,120,11373
synth-n_3000-m_488450-k_150-p_0.1.txt,150,150,12043
synth-n_3000-m_498304-k_200-p_0.1.txt,200,200,13565
synth-n_3000-m_954655-k_120-p_0.2.txt,120,120,22152
synth-n_3000-m_967399-k_150-p_0.2.txt,150,150,23085
synth-n_3000-m_988910-k_200-p_0.2.txt,200,200,24227
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,120,36541
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,150,35985
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,200,39257
synth-n_3500-m_325120-k_120-p_0.05.txt,120,120,9665
synth-n_3500-m_330042-k_150-p_0.05.txt,150,150,9703
synth-n_3500-m_337087-k_200-p_0.05.txt,200,200,10229
synth-n_3500-m_649101-k_120-p_0.1.txt,120,120,18188
synth-n_3500-m_657209-k_150-p_0.1.txt,150,150,18759
synth-n_3500-m_672789-k_200-p_0.1.txt,200,200,19192
synth-n_400-m_10064-k_70-p_0.1.txt,70,70,50
synth-n_400-m_10528-k_100-p_0.1.txt,100,100,62
synth-n_400-m_10934-k_120-p_0.1.txt,120,120,63
synth-n_400-m_11482-k_150-p_0.1.txt,150,150,74
synth-n_400-m_16937-k_15-p_0.2.txt,15,15,51
synth-n_400-m_17175-k_20-p_0.2.txt,20,20,52
synth-n_400-m_17488-k_25-p_0.2.txt,25,25,58
synth-n_400-m_17822-k_30-p_0.2.txt,30,30,66
synth-n_400-m_18943-k_50-p_0.2.txt,50,50,71
synth-n_400-m_19735-k_70-p_0.2.txt,70,70,75
synth-n_400-m_20559-k_100-p_0.2.txt,100,100,98
synth-n_400-m_21181-k_120-p_0.2.txt,120,120,105
synth-n_400-m_21916-k_150-p_0.2.txt,150,150,113
synth-n_400-m_4229-k_20-p_0.05.txt,20,20,23
synth-n_400-m_4312-k_15-p_0.05.txt,15,15,12
synth-n_400-m_4511-k_25-p_0.05.txt,25,25,23
