name,k_optimal,k_approx,millis
synth-n_3000-m_480800-k_120-p_0.1.txt,120,2916,3945
synth-n_3000-m_488450-k_150-p_0.1.txt,150,2922,4205
synth-n_3000-m_498304-k_200-p_0.1.txt,200,2917,4173
synth-n_3000-m_954655-k_120-p_0.2.txt,120,2958,7282
synth-n_3000-m_967399-k_150-p_0.2.txt,150,2957,7493
synth-n_3000-m_988910-k_200-p_0.2.txt,200,2958,7798
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,3458,11666
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,3458,11532
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,3459,11824
synth-n_3500-m_325120-k_120-p_0.05.txt,120,3350,3276
synth-n_3500-m_330042-k_150-p_0.05.txt,150,3358,3346
synth-n_3500-m_337087-k_200-p_0.05.txt,200,3353,3611
synth-n_3500-m_649101-k_120-p_0.1.txt,120,3422,6052
synth-n_3500-m_657209-k_150-p_0.1.txt,150,3410,6115
synth-n_3500-m_672789-k_200-p_0.1.txt,200,3418,6243
synth-n_400-m_10064-k_70-p_0.1.txt,70,340,21
synth-n_400-m_10528-k_100-p_0.1.txt,100,346,23
synth-n_400-m_10934-k_120-p_0.1.txt,120,354,23
synth-n_400-m_11482-k_150-p_0.1.txt,150,359,24
synth-n_400-m_16937-k_15-p_0.2.txt,15,368,27
synth-n_400-m_17175-k_20-p_0.2.txt,20,364,28
synth-n_400-m_17488-k_25-p_0.2.txt,25,363,28
synth-n_400-m_17822-k_30-p_0.2.txt,30,365,31
synth-n_400-m_18943-k_50-p_0.2.txt,50,369,31
synth-n_400-m_19735-k_70-p_0.2.txt,70,370,32
synth-n_400-m_20559-k_100-p_0.2.txt,100,369,36
synth-n_400-m_21181-k_120-p_0.2.txt,120,374,38
synth-n_400-m_21916-k_150-p_0.2.txt,150,374,37
synth-n_400-m_4229-k_20-p_0.05.txt,20,237,17
synth-n_400-m_4312-k_15-p_0.05.txt,15,209,19
synth-n_400-m_4511-k_25-p_0.05.txt,25,250,22
synth-n_400-m_4551-k_30-p_0.05.txt,30,267,21
synth-n_400-m_4714-k_50-p_0.05.txt,50,286,20
synth-n_400-m_5045-k_70-p_0.05.txt,70,298,20
synth-n_400-m_5336-k_100-p_0.05.txt,100,319,17
synth-n_400-m_5606-k_120-p_0.05.txt,120,321,17
synth-n_400-m_8510-k_15-p_0.1.txt,15,316,19
synth-n_400-m_8590-k_20-p_0.1.txt,20,313,20
synth-n_400-m_8815-k_25-p_0.1.txt,25,335,19
synth-n_400-m_9014-k_30-p_0.1.txt,30,331,20
synth-n_400-m_9687-k_50-p_0.1.txt,50,348,28
synth-n_4000-m_1691611-k_150-p_0.2.txt,150,3958,16888
synth-n_4000-m_1721128-k_200-p_0.2.txt,200,3958,19640
synth-n_4000-m_427463-k_150-p_0.05.txt,150,3843,7061
synth-n_4000-m_437663-k_200-p_0.05.txt,200,3853,7643
synth-n_4000-m_852262-k_150-p_0.1.txt,150,3919,13239
synth-n_4000-m_868734-k_200-p_0.1.txt,200,3912,13215
synth-n_50-m_139-k_5-p_0.1.txt,1,1,1
synth-n_50-m_143-k_10-p_0.1.txt,5,5,0
synth-n_50-m_164-k_15-p_0.1.txt,9,22,1
synth-n_50-m_169-k_20-p_0.1.txt,9,24,1
synth-n_50-m_269-k_5-p_0.2.txt,5,15,1
synth-n_50-m_293-k_10-p_0.2.txt,10,27,0
synth-n_50-m_325-k_15-p_0.2.txt,15,31,1
synth-n_50-m_343-k_20-p_0.2.txt,19,35,1
synth-n_50-m_72-k_5-p_0.05.txt,2,2,1
synth-n_50-m_84-k_10-p_0.05.txt,1,1,0
synth-n_50-m_92-k_20-p_0.05.txt,2,2,1
synth-n_50-m_95-k_15-p_0.05.txt,4,9,0
synth-n_500-m_13283-k_20-p_0.1.txt,20,424,33
synth-n_500-m_13672-k_25-p_0.1.txt,25,423,30
synth-n_500-m_13710-k_30-p_0.1.txt,30,431,32
synth-n_500-m_14453-k_50-p_0.1.txt,50,438,40
synth-n_500-m_15273-k_70-p_0.1.txt,70,451,37
synth-n_500-m_15985-k_100-p_0.1.txt,100,443,37
synth-n_500-m_16565-k_120-p_0.1.txt,120,447,52
synth-n_500-m_17327-k_150-p_0.1.txt,150,448,46
synth-n_500-m_26431-k_20-p_0.2.txt,20,465,66
synth-n_500-m_26954-k_25-p_0.2.txt,25,462,63
synth-n_500-m_27136-k_30-p_0.2.txt,30,466,49
synth-n_500-m_28432-k_50-p_0.2.txt,50,466,59
synth-n_500-m_29623-k_70-p_0.2.txt,70,466,56
synth-n_500-m_31513-k_100-p_0.2.txt,100,467,70
synth-n_500-m_32243-k_120-p_0.2.txt,120,469,62
synth-n_500-m_33353-k_150-p_0.2.txt,150,472,87
synth-n_500-m_34356-k_200-p_0.2.txt,200,472,81
synth-n_500-m_6745-k_25-p_0.05.txt,25,363,19
synth-n_500-m_6906-k_20-p_0.05.txt,20,355,21
synth-n_500-m_6986-k_30-p_0.05.txt,30,366,20
synth-n_500-m_7195-k_50-p_0.05.txt,50,372,23
synth-n_500-m_7774-k_70-p_0.05.txt,70,398,39
synth-n_500-m_8350-k_100-p_0.05.txt,100,408,36
synth-n_500-m_8412-k_120-p_0.05.txt,120,413,27
synth-n_500-m_8716-k_150-p_0.05.txt,150,415,31
synth-n_700-m_13000-k_25-p_0.05.txt,25,548,51
synth-n_700-m_13374-k_30-p_0.05.txt,30,559,48
synth-n_700-m_13738-k_50-p_0.05.txt,50,576,47
synth-n_700-m_14360-k_70-p_0.05.txt,70,586,52
synth-n_700-m_14970-k_100-p_0.05.txt,100,599,53
synth-n_700-m_15640-k_120-p_0.05.txt,120,595,53
synth-n_700-m_16024-k_150-p_0.05.txt,150,598,61
synth-n_700-m_16823-k_200-p_0.05.txt,200,606,57
synth-n_700-m_26060-k_25-p_0.1.txt,25,625,74
synth-n_700-m_26206-k_30-p_0.1.txt,30,630,68
synth-n_700-m_27622-k_50-p_0.1.txt,50,639,75
synth-n_700-m_28433-k_70-p_0.1.txt,70,640,80
synth-n_700-m_29736-k_100-p_0.1.txt,100,638,92
synth-n_700-m_30695-k_120-p_0.1.txt,120,639,129
