name,k_optimal,k_approx,millis
synth-n_1600-m_137884-k_70-p_0.1.txt,70,75,219
synth-n_1600-m_141523-k_100-p_0.1.txt,100,107,261
synth-n_1600-m_143789-k_120-p_0.1.txt,120,127,275
synth-n_1600-m_147721-k_150-p_0.1.txt,150,153,288
synth-n_1600-m_152838-k_200-p_0.1.txt,200,205,327
synth-n_1600-m_273042-k_70-p_0.2.txt,70,75,470
synth-n_1600-m_279359-k_100-p_0.2.txt,100,101,527
synth-n_1600-m_284773-k_120-p_0.2.txt,120,123,470
synth-n_1600-m_290831-k_150-p_0.2.txt,150,151,551
synth-n_1600-m_301143-k_200-p_0.2.txt,200,205,641
synth-n_1600-m_68907-k_70-p_0.05.txt,70,78,111
synth-n_1600-m_70865-k_100-p_0.05.txt,100,110,134
synth-n_1600-m_72748-k_120-p_0.05.txt,120,126,146
synth-n_1600-m_74607-k_150-p_0.05.txt,150,163,154
synth-n_1600-m_77345-k_200-p_0.05.txt,200,210,192
synth-n_200-m_1076-k_10-p_0.05.txt,10,10,0
synth-n_200-m_1167-k_15-p_0.05.txt,15,15,1
synth-n_200-m_1175-k_20-p_0.05.txt,20,20,2
synth-n_200-m_1245-k_25-p_0.05.txt,24,24,2
synth-n_200-m_1266-k_30-p_0.05.txt,30,30,2
synth-n_200-m_1336-k_50-p_0.05.txt,45,49,4
synth-n_200-m_2169-k_15-p_0.1.txt,15,16,2
synth-n_200-m_2199-k_10-p_0.1.txt,10,10,2
synth-n_200-m_2293-k_20-p_0.1.txt,20,23,2
synth-n_200-m_2369-k_25-p_0.1.txt,25,28,3
synth-n_200-m_2491-k_30-p_0.1.txt,30,38,4
synth-n_200-m_2592-k_50-p_0.1.txt,50,60,5
synth-n_200-m_2772-k_70-p_0.1.txt,70,86,4
synth-n_200-m_4301-k_10-p_0.2.txt,10,10,2
synth-n_200-m_4485-k_20-p_0.2.txt,20,22,2
synth-n_200-m_4497-k_15-p_0.2.txt,15,16,9
synth-n_200-m_4763-k_25-p_0.2.txt,25,26,5
synth-n_200-m_4854-k_30-p_0.2.txt,30,32,6
synth-n_200-m_5144-k_50-p_0.2.txt,50,53,4
synth-n_200-m_5366-k_70-p_0.2.txt,70,72,7
synth-n_2000-m_106592-k_70-p_0.05.txt,70,74,187
synth-n_2000-m_108739-k_100-p_0.05.txt,100,109,228
synth-n_2000-m_110886-k_120-p_0.05.txt,120,123,247
synth-n_2000-m_112582-k_150-p_0.05.txt,150,166,325
synth-n_2000-m_117145-k_200-p_0.05.txt,200,217,356
synth-n_2000-m_212793-k_70-p_0.1.txt,70,72,431
synth-n_2000-m_217131-k_100-p_0.1.txt,100,105,452
synth-n_2000-m_220005-k_120-p_0.1.txt,120,121,479
synth-n_2000-m_225391-k_150-p_0.1.txt,150,156,508
synth-n_2000-m_233102-k_200-p_0.1.txt,200,209,553
synth-n_2000-m_422023-k_70-p_0.2.txt,70,72,829
synth-n_2000-m_430943-k_100-p_0.2.txt,100,103,1293
synth-n_2000-m_435643-k_120-p_0.2.txt,120,124,1277
synth-n_2000-m_444160-k_150-p_0.2.txt,150,151,1147
synth-n_2000-m_457573-k_200-p_0.2.txt,200,212,1529
synth-n_2300-m_142851-k_100-p_0.05.txt,100,106,465
synth-n_2300-m_144829-k_120-p_0.05.txt,120,127,465
synth-n_2300-m_147738-k_150-p_0.05.txt,150,158,511
synth-n_2300-m_152429-k_200-p_0.05.txt,200,214,562
synth-n_2300-m_284623-k_100-p_0.1.txt,100,102,795
synth-n_2300-m_286796-k_120-p_0.1.txt,120,124,820
synth-n_2300-m_292795-k_150-p_0.1.txt,150,155,1038
synth-n_2300-m_302503-k_200-p_0.1.txt,200,202,953
synth-n_2300-m_563042-k_100-p_0.2.txt,100,102,1480
synth-n_2300-m_569928-k_120-p_0.2.txt,120,121,1739
synth-n_2300-m_580179-k_150-p_0.2.txt,150,152,1491
synth-n_2300-m_595551-k_200-p_0.2.txt,200,200,1912
synth-n_250-m_1653-k_10-p_0.05.txt,10,10,1
synth-n_250-m_1708-k_15-p_0.05.txt,15,15,1
synth-n_250-m_1797-k_25-p_0.05.txt,25,26,2
synth-n_250-m_1806-k_20-p_0.05.txt,20,20,2
synth-n_250-m_1841-k_30-p_0.05.txt,30,32,3
synth-n_250-m_1998-k_50-p_0.05.txt,50,57,4
synth-n_250-m_2173-k_70-p_0.05.txt,69,80,3
synth-n_250-m_3237-k_10-p_0.1.txt,10,10,2
synth-n_250-m_3416-k_15-p_0.1.txt,15,16,2
synth-n_250-m_3493-k_25-p_0.1.txt,25,25,3
synth-n_250-m_3591-k_20-p_0.1.txt,20,21,4
synth-n_250-m_3730-k_30-p_0.1.txt,30,35,4
synth-n_250-m_3992-k_50-p_0.1.txt,50,53,39
synth-n_250-m_4149-k_70-p_0.1.txt,70,86,8
synth-n_250-m_4386-k_100-p_0.1.txt,100,125,6
synth-n_250-m_6567-k_10-p_0.2.txt,10,11,3
synth-n_250-m_6839-k_20-p_0.2.txt,20,21,4
synth-n_250-m_6880-k_15-p_0.2.txt,15,17,4
synth-n_250-m_7102-k_25-p_0.2.txt,25,28,7
synth-n_250-m_7321-k_30-p_0.2.txt,30,31,7
synth-n_250-m_8019-k_50-p_0.2.txt,50,52,6
synth-n_250-m_8255-k_70-p_0.2.txt,70,75,10
synth-n_250-m_8674-k_100-p_0.2.txt,100,102,8
synth-n_2600-m_181265-k_100-p_0.05.txt,100,106,593
synth-n_2600-m_183371-k_120-p_0.05.txt,120,127,563
synth-n_2600-m_186921-k_150-p_0.05.txt,150,158,638
synth-n_2600-m_190932-k_200-p_0.05.txt,200,207,654
synth-n_2600-m_360584-k_100-p_0.1.txt,100,107,919
synth-n_2600-m_364394-k_120-p_0.1.txt,120,125,1352
synth-n_2600-m_370561-k_150-p_0.1.txt,150,159,1068
synth-n_2600-m_380919-k_200-p_0.1.txt,200,205,1191
synth-n_2600-m_716555-k_100-p_0.2.txt,100,101,2134
synth-n_2600-m_722675-k_120-p_0.2.txt,120,126,2270
synth-n_2600-m_735701-k_150-p_0.2.txt,150,155,2262
synth-n_2600-m_752513-k_200-p_0.2.txt,200,201,3979
synth-n_300-m_10021-k_20-p_0.2.txt,20,21,6
synth-n_300-m_10113-k_25-p_0.2.txt,25,28,7
synth-n_300-m_10205-k_30-p_0.2.txt,30,33,7
synth-n_300-m_10954-k_50-p_0.2.txt,50,50,8
synth-n_300-m_11628-k_70-p_0.2.txt,70,72,10
synth-n_300-m_12194-k_100-p_0.2.txt,100,101,12
synth-n_300-m_12407-k_120-p_0.2.txt,120,122,12
synth-n_300-m_2373-k_15-p_0.05.txt,15,15,2
synth-n_300-m_2470-k_20-p_0.05.txt,20,22,2
synth-n_300-m_2597-k_25-p_0.05.txt,25,27,3
synth-n_300-m_2657-k_30-p_0.05.txt,30,30,6
synth-n_300-m_2835-k_50-p_0.05.txt,50,55,7
synth-n_300-m_2943-k_70-p_0.05.txt,70,86,9
synth-n_300-m_4857-k_15-p_0.1.txt,15,15,4
synth-n_300-m_4934-k_25-p_0.1.txt,25,27,4
