name,k_optimal,k_approx,millis
synth-n_50-m_293-k_10-p_0.2.txt,10,13,1
synth-n_50-m_325-k_15-p_0.2.txt,15,22,1
synth-n_50-m_343-k_20-p_0.2.txt,19,27,1
synth-n_50-m_72-k_5-p_0.05.txt,2,2,1
synth-n_50-m_84-k_10-p_0.05.txt,1,1,1
synth-n_50-m_92-k_20-p_0.05.txt,2,2,1
synth-n_50-m_95-k_15-p_0.05.txt,4,4,1
synth-n_500-m_13283-k_20-p_0.1.txt,20,179,35
synth-n_500-m_13672-k_25-p_0.1.txt,25,197,37
synth-n_500-m_13710-k_30-p_0.1.txt,30,190,47
synth-n_500-m_14453-k_50-p_0.1.txt,50,234,40
synth-n_500-m_15273-k_70-p_0.1.txt,70,261,48
synth-n_500-m_15985-k_100-p_0.1.txt,100,295,39
synth-n_500-m_16565-k_120-p_0.1.txt,120,317,52
synth-n_500-m_17327-k_150-p_0.1.txt,150,352,44
synth-n_500-m_26431-k_20-p_0.2.txt,20,207,64
synth-n_500-m_26954-k_25-p_0.2.txt,25,240,49
synth-n_500-m_27136-k_30-p_0.2.txt,30,240,77
synth-n_500-m_28432-k_50-p_0.2.txt,50,258,65
synth-n_500-m_29623-k_70-p_0.2.txt,70,302,69
synth-n_500-m_31513-k_100-p_0.2.txt,100,324,81
synth-n_500-m_32243-k_120-p_0.2.txt,120,353,86
synth-n_500-m_33353-k_150-p_0.2.txt,150,358,124
synth-n_500-m_34356-k_200-p_0.2.txt,200,395,92
synth-n_500-m_6745-k_25-p_0.05.txt,25,138,41
synth-n_500-m_6906-k_20-p_0.05.txt,20,125,30
synth-n_500-m_6986-k_30-p_0.05.txt,30,138,29
synth-n_500-m_7195-k_50-p_0.05.txt,50,172,30
synth-n_500-m_7774-k_70-p_0.05.txt,70,207,29
synth-n_500-m_8350-k_100-p_0.05.txt,100,274,40
synth-n_500-m_8412-k_120-p_0.05.txt,120,295,31
synth-n_500-m_8716-k_150-p_0.05.txt,150,323,28
synth-n_700-m_13000-k_25-p_0.05.txt,25,208,59
synth-n_700-m_13374-k_30-p_0.05.txt,30,222,72
synth-n_700-m_13738-k_50-p_0.05.txt,50,279,67
synth-n_700-m_14360-k_70-p_0.05.txt,70,280,73
synth-n_700-m_14970-k_100-p_0.05.txt,100,337,61
synth-n_700-m_15640-k_120-p_0.05.txt,120,355,76
synth-n_700-m_16024-k_150-p_0.05.txt,150,400,68
synth-n_700-m_16823-k_200-p_0.05.txt,200,479,90
synth-n_700-m_26060-k_25-p_0.1.txt,25,279,95
synth-n_700-m_26206-k_30-p_0.1.txt,30,300,82
synth-n_700-m_27622-k_50-p_0.1.txt,50,357,103
synth-n_700-m_28433-k_70-p_0.1.txt,70,366,184
synth-n_700-m_29736-k_100-p_0.1.txt,100,394,160
synth-n_700-m_30695-k_120-p_0.1.txt,120,405,138
synth-n_700-m_31750-k_150-p_0.1.txt,150,459,117
synth-n_700-m_33182-k_200-p_0.1.txt,200,501,145
synth-n_700-m_51621-k_25-p_0.2.txt,25,344,171
synth-n_700-m_52169-k_30-p_0.2.txt,30,356,149
synth-n_700-m_54187-k_50-p_0.2.txt,50,367,173
synth-n_700-m_55984-k_70-p_0.2.txt,70,429,134
synth-n_700-m_58597-k_100-p_0.2.txt,100,433,212
synth-n_700-m_60598-k_120-p_0.2.txt,120,447,167
synth-n_700-m_61751-k_150-p_0.2.txt,150,464,175
synth-n_700-m_64387-k_200-p_0.2.txt,200,513,202
