name,k_optimal,k_approx,millis
synth-n_400-m_21916-k_150-p_0.2.txt,150,295,304
synth-n_400-m_4229-k_20-p_0.05.txt,20,66,52
synth-n_400-m_4312-k_15-p_0.05.txt,15,26,42
synth-n_400-m_4511-k_25-p_0.05.txt,25,81,57
synth-n_400-m_4551-k_30-p_0.05.txt,30,102,79
synth-n_400-m_4714-k_50-p_0.05.txt,50,151,82
synth-n_400-m_5045-k_70-p_0.05.txt,70,178,90
synth-n_400-m_5336-k_100-p_0.05.txt,100,242,97
synth-n_400-m_5606-k_120-p_0.05.txt,120,268,108
synth-n_400-m_8510-k_15-p_0.1.txt,15,66,109
synth-n_400-m_8590-k_20-p_0.1.txt,20,94,123
synth-n_400-m_8815-k_25-p_0.1.txt,25,110,113
synth-n_400-m_9014-k_30-p_0.1.txt,30,108,121
synth-n_400-m_9687-k_50-p_0.1.txt,50,147,150
synth-n_4000-m_1691611-k_150-p_0.2.txt,150,598,224411
synth-n_4000-m_1721128-k_200-p_0.2.txt,200,550,234787
synth-n_4000-m_427463-k_150-p_0.05.txt,150,892,62441
synth-n_4000-m_437663-k_200-p_0.05.txt,200,889,62677
synth-n_4000-m_852262-k_150-p_0.1.txt,150,555,113078
synth-n_4000-m_868734-k_200-p_0.1.txt,200,752,118792
synth-n_50-m_139-k_5-p_0.1.txt,1,1,1
synth-n_50-m_143-k_10-p_0.1.txt,5,5,1
synth-n_50-m_164-k_15-p_0.1.txt,9,15,1
synth-n_50-m_169-k_20-p_0.1.txt,9,18,1
synth-n_50-m_269-k_5-p_0.2.txt,5,8,1
synth-n_50-m_293-k_10-p_0.2.txt,10,15,1
synth-n_50-m_325-k_15-p_0.2.txt,15,26,1
synth-n_50-m_343-k_20-p_0.2.txt,19,33,1
synth-n_50-m_72-k_5-p_0.05.txt,2,2,0
synth-n_50-m_84-k_10-p_0.05.txt,1,1,0
synth-n_50-m_92-k_20-p_0.05.txt,2,2,0
synth-n_50-m_95-k_15-p_0.05.txt,4,7,1
synth-n_500-m_13283-k_20-p_0.1.txt,20,105,222
synth-n_500-m_13672-k_25-p_0.1.txt,25,126,244
synth-n_500-m_13710-k_30-p_0.1.txt,30,134,240
synth-n_500-m_14453-k_50-p_0.1.txt,50,200,280
synth-n_500-m_15273-k_70-p_0.1.txt,70,204,296
synth-n_500-m_15985-k_100-p_0.1.txt,100,241,308
synth-n_500-m_16565-k_120-p_0.1.txt,120,253,309
synth-n_500-m_17327-k_150-p_0.1.txt,150,325,333
synth-n_500-m_26431-k_20-p_0.2.txt,20,104,440
synth-n_500-m_26954-k_25-p_0.2.txt,25,82,439
synth-n_500-m_27136-k_30-p_0.2.txt,30,111,440
synth-n_500-m_28432-k_50-p_0.2.txt,50,155,442
synth-n_500-m_29623-k_70-p_0.2.txt,70,166,460
synth-n_500-m_31513-k_100-p_0.2.txt,100,221,521
synth-n_500-m_32243-k_120-p_0.2.txt,120,260,540
synth-n_500-m_33353-k_150-p_0.2.txt,150,277,566
synth-n_500-m_34356-k_200-p_0.2.txt,200,382,622
synth-n_500-m_6745-k_25-p_0.05.txt,25,119,126
synth-n_500-m_6906-k_20-p_0.05.txt,20,108,114
synth-n_500-m_6986-k_30-p_0.05.txt,30,123,115
synth-n_500-m_7195-k_50-p_0.05.txt,50,151,130
synth-n_500-m_7774-k_70-p_0.05.txt,70,191,149
synth-n_500-m_8350-k_100-p_0.05.txt,100,289,177
synth-n_500-m_8412-k_120-p_0.05.txt,120,296,180
synth-n_500-m_8716-k_150-p_0.05.txt,150,332,190
synth-n_700-m_13000-k_25-p_0.05.txt,25,112,298
synth-n_700-m_13374-k_30-p_0.05.txt,30,166,325
synth-n_700-m_13738-k_50-p_0.05.txt,50,215,359
synth-n_700-m_14360-k_70-p_0.05.txt,70,207,385
synth-n_700-m_14970-k_100-p_0.05.txt,100,301,384
synth-n_700-m_15640-k_120-p_0.05.txt,120,318,440
synth-n_700-m_16024-k_150-p_0.05.txt,150,385,431
synth-n_700-m_16823-k_200-p_0.05.txt,200,466,463
synth-n_700-m_26060-k_25-p_0.1.txt,25,125,604
synth-n_700-m_26206-k_30-p_0.1.txt,30,148,592
synth-n_700-m_27622-k_50-p_0.1.txt,50,204,675
synth-n_700-m_28433-k_70-p_0.1.txt,70,230,712
synth-n_700-m_29736-k_100-p_0.1.txt,100,323,734
synth-n_700-m_30695-k_120-p_0.1.txt,120,317,756
synth-n_700-m_31750-k_150-p_0.1.txt,150,391,819
synth-n_700-m_33182-k_200-p_0.1.txt,200,430,871
synth-n_700-m_51621-k_25-p_0.2.txt,25,101,1076
synth-n_700-m_52169-k_30-p_0.2.txt,30,181,1138
synth-n_700-m_54187-k_50-p_0.2.txt,50,185,1225
synth-n_700-m_55984-k_70-p_0.2.txt,70,218,1193
synth-n_700-m_58597-k_100-p_0.2.txt,100,244,1291
synth-n_700-m_60598-k_120-p_0.2.txt,120,260,1344
synth-n_700-m_61751-k_150-p_0.2.txt,150,324,1456
synth-n_700-m_64387-k_200-p_0.2.txt,200,408,1552
