name,k_optimal,k_approx,millis
synth-n_200-m_2772-k_70-p_0.1.txt,70,133,4
synth-n_200-m_4301-k_10-p_0.2.txt,10,17,2
synth-n_200-m_4485-k_20-p_0.2.txt,20,46,4
synth-n_200-m_4497-k_15-p_0.2.txt,15,17,3
synth-n_200-m_4763-k_25-p_0.2.txt,25,121,5
synth-n_200-m_4854-k_30-p_0.2.txt,30,111,5
synth-n_200-m_5144-k_50-p_0.2.txt,50,149,5
synth-n_200-m_5366-k_70-p_0.2.txt,70,169,5
synth-n_2000-m_106592-k_70-p_0.05.txt,70,165,232
synth-n_2000-m_108739-k_100-p_0.05.txt,100,402,312
synth-n_2000-m_110886-k_120-p_0.05.txt,120,432,338
synth-n_2000-m_112582-k_150-p_0.05.txt,150,538,388
synth-n_2000-m_117145-k_200-p_0.05.txt,200,830,462
synth-n_2000-m_212793-k_70-p_0.1.txt,70,681,638
synth-n_2000-m_217131-k_100-p_0.1.txt,100,1140,802
synth-n_2000-m_220005-k_120-p_0.1.txt,120,1241,884
synth-n_2000-m_225391-k_150-p_0.1.txt,150,1277,838
synth-n_2000-m_233102-k_200-p_0.1.txt,200,1552,858
synth-n_2000-m_422023-k_70-p_0.2.txt,70,1902,1375
synth-n_2000-m_430943-k_100-p_0.2.txt,100,1968,1522
synth-n_2000-m_435643-k_120-p_0.2.txt,120,1964,1376
synth-n_2000-m_444160-k_150-p_0.2.txt,150,1964,1409
synth-n_2000-m_457573-k_200-p_0.2.txt,200,1955,1573
synth-n_2300-m_142851-k_100-p_0.05.txt,100,448,441
synth-n_2300-m_144829-k_120-p_0.05.txt,120,447,452
synth-n_2300-m_147738-k_150-p_0.05.txt,150,612,511
synth-n_2300-m_152429-k_200-p_0.05.txt,200,946,680
synth-n_2300-m_284623-k_100-p_0.1.txt,100,1158,1094
synth-n_2300-m_286796-k_120-p_0.1.txt,120,1516,1188
synth-n_2300-m_292795-k_150-p_0.1.txt,150,1665,1242
synth-n_2300-m_302503-k_200-p_0.1.txt,200,1865,1243
synth-n_2300-m_563042-k_100-p_0.2.txt,100,2252,2292
synth-n_2300-m_569928-k_120-p_0.2.txt,120,2267,2203
synth-n_2300-m_580179-k_150-p_0.2.txt,150,2263,2274
synth-n_2300-m_595551-k_200-p_0.2.txt,200,2255,2303
synth-n_250-m_1653-k_10-p_0.05.txt,10,10,1
synth-n_250-m_1708-k_15-p_0.05.txt,15,17,1
synth-n_250-m_1797-k_25-p_0.05.txt,25,29,2
synth-n_250-m_1806-k_20-p_0.05.txt,20,20,1
synth-n_250-m_1841-k_30-p_0.05.txt,30,42,2
synth-n_250-m_1998-k_50-p_0.05.txt,50,82,3
synth-n_250-m_2173-k_70-p_0.05.txt,69,108,4
synth-n_250-m_3237-k_10-p_0.1.txt,10,10,2
synth-n_250-m_3416-k_15-p_0.1.txt,15,22,3
synth-n_250-m_3493-k_25-p_0.1.txt,25,48,3
synth-n_250-m_3591-k_20-p_0.1.txt,20,30,3
synth-n_250-m_3730-k_30-p_0.1.txt,30,75,5
synth-n_250-m_3992-k_50-p_0.1.txt,50,152,6
synth-n_250-m_4149-k_70-p_0.1.txt,70,165,6
synth-n_250-m_4386-k_100-p_0.1.txt,100,188,7
synth-n_250-m_6567-k_10-p_0.2.txt,10,17,3
synth-n_250-m_6839-k_20-p_0.2.txt,20,95,7
synth-n_250-m_6880-k_15-p_0.2.txt,15,48,5
synth-n_250-m_7102-k_25-p_0.2.txt,25,106,7
synth-n_250-m_7321-k_30-p_0.2.txt,30,126,10
synth-n_250-m_8019-k_50-p_0.2.txt,50,217,9
synth-n_250-m_8255-k_70-p_0.2.txt,70,217,9
synth-n_250-m_8674-k_100-p_0.2.txt,100,210,9
synth-n_2600-m_181265-k_100-p_0.05.txt,100,484,674
synth-n_2600-m_183371-k_120-p_0.05.txt,120,638,710
synth-n_2600-m_186921-k_150-p_0.05.txt,150,856,827
synth-n_2600-m_190932-k_200-p_0.05.txt,200,973,874
synth-n_2600-m_360584-k_100-p_0.1.txt,100,1527,1557
synth-n_2600-m_364394-k_120-p_0.1.txt,120,1477,1503
synth-n_2600-m_370561-k_150-p_0.1.txt,150,1725,1567
synth-n_2600-m_380919-k_200-p_0.1.txt,200,2150,1750
synth-n_2600-m_716555-k_100-p_0.2.txt,100,2566,2989
synth-n_2600-m_722675-k_120-p_0.2.txt,120,2561,3121
synth-n_2600-m_735701-k_150-p_0.2.txt,150,2559,3298
synth-n_2600-m_752513-k_200-p_0.2.txt,200,2563,3095
synth-n_300-m_10021-k_20-p_0.2.txt,20,112,10
synth-n_300-m_10113-k_25-p_0.2.txt,25,163,11
synth-n_300-m_10205-k_30-p_0.2.txt,30,175,16
synth-n_300-m_10954-k_50-p_0.2.txt,50,207,15
synth-n_300-m_11628-k_70-p_0.2.txt,70,267,17
synth-n_300-m_12194-k_100-p_0.2.txt,100,263,14
synth-n_300-m_12407-k_120-p_0.2.txt,120,263,14
synth-n_300-m_2373-k_15-p_0.05.txt,15,15,2
synth-n_300-m_2470-k_20-p_0.05.txt,20,21,1
synth-n_300-m_2597-k_25-p_0.05.txt,25,27,3
synth-n_300-m_2657-k_30-p_0.05.txt,30,41,3
synth-n_300-m_2835-k_50-p_0.05.txt,50,67,3
synth-n_300-m_2943-k_70-p_0.05.txt,70,113,5
synth-n_300-m_4857-k_15-p_0.1.txt,15,18,3
synth-n_300-m_4934-k_25-p_0.1.txt,25,42,4
synth-n_300-m_4954-k_20-p_0.1.txt,20,28,3
synth-n_300-m_5319-k_30-p_0.1.txt,30,46,5
