name,k_optimal,k_approx,millis
synth-n_200-m_1245-k_25-p_0.05.txt,24,24,102
synth-n_200-m_1266-k_30-p_0.05.txt,30,30,103
synth-n_200-m_1336-k_50-p_0.05.txt,45,47,105
synth-n_200-m_2169-k_15-p_0.1.txt,15,15,103
synth-n_200-m_2199-k_10-p_0.1.txt,10,10,101
synth-n_200-m_2293-k_20-p_0.1.txt,20,20,103
synth-n_200-m_2369-k_25-p_0.1.txt,25,25,102
synth-n_200-m_2491-k_30-p_0.1.txt,30,30,103
synth-n_200-m_2592-k_50-p_0.1.txt,50,51,108
synth-n_200-m_2772-k_70-p_0.1.txt,70,77,108
synth-n_200-m_4301-k_10-p_0.2.txt,10,10,103
synth-n_200-m_4485-k_20-p_0.2.txt,20,20,107
synth-n_200-m_4497-k_15-p_0.2.txt,15,15,105
synth-n_200-m_4763-k_25-p_0.2.txt,25,25,107
synth-n_200-m_4854-k_30-p_0.2.txt,30,30,108
synth-n_200-m_5144-k_50-p_0.2.txt,50,50,119
synth-n_200-m_5366-k_70-p_0.2.txt,70,76,102
synth-n_2000-m_106592-k_70-p_0.05.txt,70,70,524
synth-n_2000-m_108739-k_100-p_0.05.txt,100,100,877
synth-n_2000-m_110886-k_120-p_0.05.txt,120,120,889
synth-n_2000-m_112582-k_150-p_0.05.txt,150,150,1179
synth-n_2000-m_117145-k_200-p_0.05.txt,200,200,1303
synth-n_2000-m_212793-k_70-p_0.1.txt,70,70,1174
synth-n_2000-m_217131-k_100-p_0.1.txt,100,100,1382
synth-n_2000-m_220005-k_120-p_0.1.txt,120,120,1564
synth-n_2000-m_225391-k_150-p_0.1.txt,150,150,2254
synth-n_2000-m_233102-k_200-p_0.1.txt,200,200,2319
synth-n_2000-m_422023-k_70-p_0.2.txt,70,70,2935
synth-n_2000-m_430943-k_100-p_0.2.txt,100,100,4224
synth-n_2000-m_435643-k_120-p_0.2.txt,120,120,4084
synth-n_2000-m_444160-k_150-p_0.2.txt,150,150,4439
synth-n_2000-m_457573-k_200-p_0.2.txt,200,200,5463
synth-n_2300-m_142851-k_100-p_0.05.txt,100,100,715
synth-n_2300-m_144829-k_120-p_0.05.txt,120,120,1285
synth-n_2300-m_147738-k_150-p_0.05.txt,150,150,1191
synth-n_2300-m_152429-k_200-p_0.05.txt,200,200,1611
synth-n_2300-m_284623-k_100-p_0.1.txt,100,100,1983
synth-n_2300-m_286796-k_120-p_0.1.txt,120,120,2789
synth-n_2300-m_292795-k_150-p_0.1.txt,150,150,2696
synth-n_2300-m_302503-k_200-p_0.1.txt,200,200,3411
synth-n_2300-m_563042-k_100-p_0.2.txt,100,100,4844
synth-n_2300-m_569928-k_120-p_0.2.txt,120,120,6135
synth-n_2300-m_580179-k_150-p_0.2.txt,150,150,6338
synth-n_2300-m_595551-k_200-p_0.2.txt,200,200,8814
synth-n_250-m_1653-k_10-p_0.05.txt,10,10,1
synth-n_250-m_1708-k_15-p_0.05.txt,15,15,102
synth-n_250-m_1797-k_25-p_0.05.txt,25,25,103
synth-n_250-m_1806-k_20-p_0.05.txt,20,20,102
synth-n_250-m_1841-k_30-p_0.05.txt,30,30,102
synth-n_250-m_1998-k_50-p_0.05.txt,50,50,107
synth-n_250-m_2173-k_70-p_0.05.txt,69,75,113
synth-n_250-m_3237-k_10-p_0.1.txt,10,10,103
synth-n_250-m_3416-k_15-p_0.1.txt,15,15,103
synth-n_250-m_3493-k_25-p_0.1.txt,25,25,102
synth-n_250-m_3591-k_20-p_0.1.txt,20,20,102
synth-n_250-m_3730-k_30-p_0.1.txt,30,30,108
synth-n_250-m_3992-k_50-p_0.1.txt,50,50,109
synth-n_250-m_4149-k_70-p_0.1.txt,70,78,114
synth-n_250-m_4386-k_100-p_0.1.txt,100,119,104
synth-n_250-m_6567-k_10-p_0.2.txt,10,10,105
synth-n_250-m_6839-k_20-p_0.2.txt,20,20,108
synth-n_250-m_6880-k_15-p_0.2.txt,15,15,107
synth-n_250-m_7102-k_25-p_0.2.txt,25,25,111
synth-n_250-m_7321-k_30-p_0.2.txt,30,30,112
synth-n_250-m_8019-k_50-p_0.2.txt,50,51,124
synth-n_250-m_8255-k_70-p_0.2.txt,70,71,122
synth-n_250-m_8674-k_100-p_0.2.txt,100,105,124
synth-n_2600-m_181265-k_100-p_0.05.txt,100,100,1164
synth-n_2600-m_183371-k_120-p_0.05.txt,120,120,1841
synth-n_2600-m_186921-k_150-p_0.05.txt,150,150,1770
synth-n_2600-m_190932-k_200-p_0.05.txt,200,200,2223
synth-n_2600-m_360584-k_100-p_0.1.txt,100,100,2704
synth-n_2600-m_364394-k_120-p_0.1.txt,120,120,3336
synth-n_2600-m_370561-k_150-p_0.1.txt,150,150,4588
synth-n_2600-m_380919-k_200-p_0.1.txt,200,200,4008
synth-n_2600-m_716555-k_100-p_0.2.txt,100,100,7150
synth-n_2600-m_722675-k_120-p_0.2.txt,120,120,9800
synth-n_2600-m_735701-k_150-p_0.2.txt,150,150,9623
synth-n_2600-m_752513-k_200-p_0.2.txt,200,200,11580
synth-n_300-m_10021-k_20-p_0.2.txt,20,20,116
synth-n_300-m_10113-k_25-p_0.2.txt,25,25,116
synth-n_300-m_10205-k_30-p_0.2.txt,30,30,105
synth-n_300-m_10954-k_50-p_0.2.txt,50,50,130
synth-n_300-m_11628-k_70-p_0.2.txt,70,71,129
synth-n_300-m_12194-k_100-p_0.2.txt,100,102,111
synth-n_300-m_12407-k_120-p_0.2.txt,120,126,137
synth-n_300-m_2373-k_15-p_0.05.txt,15,15,102
synth-n_300-m_2470-k_20-p_0.05.txt,20,20,102
synth-n_300-m_2597-k_25-p_0.05.txt,25,25,102
synth-n_300-m_2657-k_30-p_0.05.txt,30,30,102
synth-n_300-m_2835-k_50-p_0.05.txt,50,52,106
synth-n_300-m_2943-k_70-p_0.05.txt,70,73,107
synth-n_300-m_4857-k_15-p_0.1.txt,15,15,103
synth-n_300-m_4934-k_25-p_0.1.txt,25,25,106
synth-n_300-m_4954-k_20-p_0.1.txt,20,20,103
synth-n_300-m_5319-k_30-p_0.1.txt,30,30,109
synth-n_300-m_5550-k_50-p_0.1.txt,50,50,104
synth-n_300-m_5939-k_70-p_0.1.txt,70,71,112
synth-n_300-m_6233-k_100-p_0.1.txt,100,108,104
synth-n_300-m_6319-k_120-p_0.1.txt,120,137,119
synth-n_300-m_9556-k_15-p_0.2.txt,15,15,111
synth-n_3000-m_240581-k_120-p_0.05.txt,120,120,1427
synth-n_3000-m_245845-k_150-p_0.05.txt,150,150,2376
synth-n_3000-m_251178-k_200-p_0.05.txt,200,200,2381
synth-n_3000-m_480800-k_120-p_0.1.txt,120,120,4229
synth-n_3000-m_488450-k_150-p_0.1.txt,150,150,4782
synth-n_3000-m_498304-k_200-p_0.1.txt,200,200,5929
synth-n_3000-m_954655-k_120-p_0.2.txt,120,120,11234
synth-n_3000-m_967399-k_150-p_0.2.txt,150,150,14309
synth-n_3000-m_988910-k_200-p_0.2.txt,200,200,20337
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,120,27360
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,150,23033
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,200,24475
synth-n_3500-m_325120-k_120-p_0.05.txt,120,120,2133
synth-n_3500-m_330042-k_150-p_0.05.txt,150,150,3566
synth-n_3500-m_337087-k_200-p_0.05.txt,200,200,3355
synth-n_3500-m_649101-k_120-p_0.1.txt,120,120,6724
synth-n_3500-m_657209-k_150-p_0.1.txt,150,150,7050
synth-n_3500-m_672789-k_200-p_0.1.txt,200,200,8958
synth-n_400-m_10064-k_70-p_0.1.txt,70,70,123
synth-n_400-m_10528-k_100-p_0.1.txt,100,100,137
synth-n_400-m_10934-k_120-p_0.1.txt,120,124,125
synth-n_400-m_11482-k_150-p_0.1.txt,150,161,165
synth-n_400-m_16937-k_15-p_0.2.txt,15,15,110
synth-n_400-m_17175-k_20-p_0.2.txt,20,20,110
synth-n_400-m_17488-k_25-p_0.2.txt,25,25,130
synth-n_400-m_17822-k_30-p_0.2.txt,30,30,140
synth-n_400-m_18943-k_50-p_0.2.txt,50,50,160
synth-n_400-m_19735-k_70-p_0.2.txt,70,70,155
synth-n_400-m_20559-k_100-p_0.2.txt,100,100,115
synth-n_400-m_21181-k_120-p_0.2.txt,120,121,133
synth-n_400-m_21916-k_150-p_0.2.txt,150,164,142
synth-n_400-m_4229-k_20-p_0.05.txt,20,20,104
synth-n_400-m_4312-k_15-p_0.05.txt,15,15,103
synth-n_400-m_4511-k_25-p_0.05.txt,25,25,103
synth-n_400-m_4551-k_30-p_0.05.txt,30,30,105
synth-n_400-m_4714-k_50-p_0.05.txt,50,50,104
synth-n_400-m_5045-k_70-p_0.05.txt,70,70,117
synth-n_400-m_5336-k_100-p_0.05.txt,100,103,138
synth-n_400-m_5606-k_120-p_0.05.txt,120,134,135
synth-n_400-m_8510-k_15-p_0.1.txt,15,15,105
synth-n_400-m_8590-k_20-p_0.1.txt,20,20,103
synth-n_400-m_8815-k_25-p_0.1.txt,25,25,114
synth-n_400-m_9014-k_30-p_0.1.txt,30,30,107
synth-n_400-m_9687-k_50-p_0.1.txt,50,50,115
synth-n_4000-m_1691611-k_150-p_0.2.txt,150,150,36272
synth-n_4000-m_1721128-k_200-p_0.2.txt,200,200,35182
synth-n_4000-m_427463-k_150-p_0.05.txt,150,150,5319
synth-n_4000-m_437663-k_200-p_0.05.txt,200,200,4879
synth-n_4000-m_852262-k_150-p_0.1.txt,150,150,9603
synth-n_4000-m_868734-k_200-p_0.1.txt,200,200,11026
synth-n_50-m_139-k_5-p_0.1.txt,1,1,0
synth-n_50-m_143-k_10-p_0.1.txt,5,5,1
synth-n_50-m_164-k_15-p_0.1.txt,9,9,102
synth-n_50-m_169-k_20-p_0.1.txt,9,9,101
synth-n_50-m_269-k_5-p_0.2.txt,5,5,101
synth-n_50-m_293-k_10-p_0.2.txt,10,10,101
synth-n_50-m_325-k_15-p_0.2.txt,15,15,101
synth-n_50-m_343-k_20-p_0.2.txt,19,19,101
synth-n_50-m_72-k_5-p_0.05.txt,2,2,1
synth-n_50-m_84-k_10-p_0.05.txt,1,1,1
synth-n_50-m_92-k_20-p_0.05.txt,2,2,1
synth-n_50-m_95-k_15-p_0.05.txt,4,4,102
synth-n_500-m_13283-k_20-p_0.1.txt,20,20,109
synth-n_500-m_13672-k_25-p_0.1.txt,25,25,112
synth-n_500-m_13710-k_30-p_0.1.txt,30,30,107
synth-n_500-m_14453-k_50-p_0.1.txt,50,50,131
synth-n_500-m_15273-k_70-p_0.1.txt,70,70,153
synth-n_500-m_15985-k_100-p_0.1.txt,100,100,154
synth-n_500-m_16565-k_120-p_0.1.txt,120,121,180
synth-n_500-m_17327-k_150-p_0.1.txt,150,155,110
synth-n_500-m_26431-k_20-p_0.2.txt,20,20,120
synth-n_500-m_26954-k_25-p_0.2.txt,25,25,119
synth-n_500-m_27136-k_30-p_0.2.txt,30,30,122
synth-n_500-m_28432-k_50-p_0.2.txt,50,50,149
synth-n_500-m_29623-k_70-p_0.2.txt,70,70,134
synth-n_500-m_31513-k_100-p_0.2.txt,100,100,153
synth-n_500-m_32243-k_120-p_0.2.txt,120,120,172
synth-n_500-m_33353-k_150-p_0.2.txt,150,152,203
synth-n_500-m_34356-k_200-p_0.2.txt,200,210,272
synth-n_500-m_6745-k_25-p_0.05.txt,25,25,104
synth-n_500-m_6906-k_20-p_0.05.txt,20,20,108
synth-n_500-m_6986-k_30-p_0.05.txt,30,30,105
synth-n_500-m_7195-k_50-p_0.05.txt,50,50,110
synth-n_500-m_7774-k_70-p_0.05.txt,70,70,120
synth-n_500-m_8350-k_100-p_0.05.txt,100,102,113
synth-n_500-m_8412-k_120-p_0.05.txt,120,126,146
synth-n_500-m_8716-k_150-p_0.05.txt,150,159,138
synth-n_700-m_13000-k_25-p_0.05.txt,25,25,110
synth-n_700-m_13374-k_30-p_0.05.txt,30,30,112
synth-n_700-m_13738-k_50-p_0.05.txt,50,50,118
synth-n_700-m_14360-k_70-p_0.05.txt,70,70,141
synth-n_700-m_14970-k_100-p_0.05.txt,100,100,168
synth-n_700-m_15640-k_120-p_0.05.txt,120,120,170
synth-n_700-m_16024-k_150-p_0.05.txt,150,156,117
synth-n_700-m_16823-k_200-p_0.05.txt,200,208,164
synth-n_700-m_26060-k_25-p_0.1.txt,25,25,116
synth-n_700-m_26206-k_30-p_0.1.txt,30,30,154
synth-n_700-m_27622-k_50-p_0.1.txt,50,50,154
synth-n_700-m_28433-k_70-p_0.1.txt,70,70,125
synth-n_700-m_29736-k_100-p_0.1.txt,100,100,149
synth-n_700-m_30695-k_120-p_0.1.txt,120,120,189
synth-n_700-m_31750-k_150-p_0.1.txt,150,150,194
synth-n_700-m_33182-k_200-p_0.1.txt,200,208,256
synth-n_700-m_51621-k_25-p_0.2.txt,25,25,200
synth-n_700-m_52169-k_30-p_0.2.txt,30,30,234
synth-n_700-m_54187-k_50-p_0.2.txt,50,50,175
synth-n_700-m_55984-k_70-p_0.2.txt,70,70,224
synth-n_700-m_58597-k_100-p_0.2.txt,100,100,315
synth-n_700-m_60598-k_120-p_0.2.txt,120,120,339
synth-n_700-m_61751-k_150-p_0.2.txt,150,150,409
synth-n_700-m_64387-k_200-p_0.2.txt,200,204,529
