name,n,m,k_optimal,k_solved,k_start,verified,pre_removed_nodes,removed_flowers,recursive_steps,millis,packing_millis
synth-n_90-m_1075-k_30-p_0.2.txt,90,1075,30,30,0,true,1,0,630511,40988,0
synth-n_90-m_188-k_2-p_0.05.txt,88,188,0,0,0,true,88,0,0,0,0
synth-n_90-m_214-k_8-p_0.05.txt,90,214,7,7,4,true,85,0,5,0,0
synth-n_90-m_216-k_4-p_0.05.txt,88,216,3,3,3,true,88,0,0,0,0
synth-n_90-m_239-k_6-p_0.05.txt,90,239,4,4,4,true,90,0,0,0,0
synth-n_90-m_248-k_10-p_0.05.txt,89,248,7,7,3,true,81,0,6,0,0
synth-n_90-m_258-k_20-p_0.05.txt,89,258,9,9,1,true,59,0,67,1,0
synth-n_90-m_269-k_15-p_0.05.txt,90,269,9,9,1,true,63,0,130,2,0
synth-n_90-m_273-k_25-p_0.05.txt,90,273,11,11,0,true,45,0,702,11,0
synth-n_90-m_327-k_30-p_0.05.txt,90,327,14,14,0,true,33,0,9198,175,0
synth-n_90-m_410-k_4-p_0.1.txt,90,410,4,4,4,true,90,0,0,0,0
synth-n_90-m_445-k_10-p_0.1.txt,90,445,10,10,4,true,54,0,22,1,0
synth-n_90-m_450-k_2-p_0.1.txt,90,450,2,2,2,true,90,0,0,0,0
synth-n_90-m_470-k_8-p_0.1.txt,90,470,8,8,2,true,41,0,14,1,0
synth-n_90-m_486-k_6-p_0.1.txt,90,486,6,6,1,true,46,0,17,1,0
synth-n_90-m_504-k_15-p_0.1.txt,90,504,15,15,0,true,18,0,1768,76,0
synth-n_90-m_527-k_20-p_0.1.txt,90,527,19,19,0,true,13,0,12847,433,0
synth-n_90-m_555-k_30-p_0.1.txt,90,555,23,23,0,true,8,0,1169905,40703,0
synth-n_90-m_558-k_25-p_0.1.txt,90,558,23,23,0,true,8,0,1472246,45204,0
synth-n_90-m_855-k_6-p_0.2.txt,90,855,6,6,6,true,90,0,0,0,0
synth-n_90-m_863-k_2-p_0.2.txt,90,863,2,2,2,true,90,0,0,0,0
synth-n_90-m_870-k_4-p_0.2.txt,90,870,4,4,4,true,90,0,0,0,0
synth-n_90-m_888-k_8-p_0.2.txt,90,888,8,8,0,true,10,0,40,4,0
synth-n_90-m_980-k_10-p_0.2.txt,90,980,10,10,0,true,4,0,92,11,0
